target_id	length	eff_length	est_counts	tpm
rna-XR_002638600.1	25571	25468	1202.68	79.0147
rna-XR_002635894.1	3468	3365.03	642.59	319.521
rna-XR_002635072.1	2915	2812.03	873.444	519.721
rna-XR_002636555.1	2022	1919.03	67.2967	58.677
rna-XR_002638364.1	4275	4172.03	2833.92	1136.57
rna-XR_002637425.1	53382	53279	2080.6	65.3413
rna-XR_002637423.1	1528	1425.03	1.06539	1.25095
rna-XR_002637424.1	1524	1421.03	39.5741	46.5976
rna-XR_002637419.1	2114	2011.03	139.654	116.196
rna-XR_002637421.1	2114	2011.03	139.654	116.196
rna-XR_002636179.1	2869	2766.03	26.5999	16.0908
rna-XR_002634989.1	5721	5618.03	261.721	77.9488
rna-XR_002634991.1	5721	5618.03	261.721	77.9488
rna-XR_002637676.1	1190	1087.03	52	80.042
rna-XR_002639760.1	3442	3339.03	1098.9	550.67
rna-XR_002637696.1	1358	1255.03	136.903	182.522
rna-XR_002637764.1	16571	16468	934.121	94.911
rna-XR_002638213.1	2887	2784.03	144	86.5454
rna-XR_002635759.1	5044	4941.03	68.65	23.2476
rna-XR_002635760.1	5047	4944.03	548.35	185.58
rna-XR_002639528.1	3153	3050.03	411.897	225.964
rna-XR_002637753.1	41923	41820	2687.46	107.526
rna-XR_002637752.1	50097	49994	831.073	27.8148
rna-XR_002636558.1	2509	2406.03	484.333	336.821
rna-XR_002635374.1	2792	2689.03	248.655	154.723
rna-XR_002638485.1	25118	25015	192.644	12.8857
rna-XR_002638486.1	25122	25019	156.839	10.4891
rna-XR_002638487.1	20258	20155	2369.46	196.708
rna-XR_002637599.1	1516	1413.03	324	383.663
rna-XR_002637108.1	2570	2467.03	196	132.934
rna-XR_002638776.1	6414	6311.03	285.004	75.5623
rna-XR_002634884.1	4828	4725.03	1349	477.708
rna-XR_002636369.1	6057	5954.03	25.2498	7.09582
rna-XR_002636373.1	6057	5954.03	25.2498	7.09582
rna-XR_002636376.1	6057	5954.03	25.2498	7.09582
rna-XR_002636377.1	6057	5954.03	25.2498	7.09582
rna-XR_002636378.1	6057	5954.03	25.2498	7.09582
rna-XR_002636379.1	6057	5954.03	25.2498	7.09582
rna-XR_002636380.1	6049	5946.03	5.83236	1.64124
rna-XR_002635791.1	5513	5410.03	379.945	117.51
rna-XR_002634844.1	2698	2595.03	75	48.3587
rna-XR_002639408.1	2832	2729.03	161.521	99.0323
rna-XR_002634095.1	6873	6770.03	372.106	91.9667
rna-XR_002634101.1	6873	6770.03	372.106	91.9667
rna-XR_002639331.1	4949	4846.03	2982.7	1029.86
rna-XR_002639328.1	576	473.325	14.5812	51.5453
rna-XR_002637493.1	1981	1878.03	171.526	152.821
rna-XR_002639142.1	4052	3949.03	485.247	205.602
rna-XR_002639143.1	1776	1673.03	123	123.015
rna-XR_002639218.1	6249	6146.03	284.31	77.402
rna-XR_002633990.1	2189	2086.03	457	366.565
rna-XR_002633994.1	13871	13768	3194.3	388.203
rna-XR_002633989.1	1301	1198.03	865	1208.1
rna-XR_002637639.1	1965	1862.03	0	0
rna-XR_002637641.1	2339	2236.03	92	68.8439
rna-XR_002636585.1	3459	3356.03	162.253	80.895
rna-XR_002637687.1	23847	23744	694.829	48.9641
rna-XR_002637686.1	20703	20600	1012.19	82.2146
rna-XR_002637682.1	20296	20193	1.60196	0.132741
rna-XR_002637684.1	14299	14196	0	0
rna-XR_002637685.1	9252	9149.03	0	0
rna-XR_002637688.1	7694	7591.03	0	0
rna-XR_002637683.1	7584	7481.03	0	0
rna-XR_002637453.1	7631	7528.03	385	85.5725
rna-XR_002637596.1	6923	6820.03	2146.12	526.529
rna-XR_002637884.1	1653	1550.03	64	69.0869
rna-XR_002637648.1	1704	1601.03	37	38.6686
rna-XR_002634904.1	2552	2449.03	66.7188	45.5837
rna-XR_002635937.1	2064	1961.03	64.205	54.7823
rna-XR_002635938.1	1077	974.026	31.2547	53.6908
rna-XR_002637712.1	3545	3442.03	109.868	53.4086
rna-XR_002635864.1	820	717.074	133.063	310.491
rna-XR_002639527.1	2722	2619.03	97.9103	62.5523
rna-XR_002638454.1	1701	1598.03	40	41.8823
rna-XR_002636217.1	3079	2976.03	177.694	99.9058
rna-XR_002636245.1	5545	5442.03	10437.1	3209.04
rna-XR_002636251.1	3325	3222.03	312.677	162.376
rna-XR_002637871.1	1356	1253.03	316.694	422.896
rna-XR_002638817.1	571	468.325	14.7311	52.6312
rna-XR_002639340.1	1733	1630.03	161	165.267
rna-XR_002636108.1	5480	5377.03	0	0
rna-XR_002636103.1	5686	5583.03	602.189	180.475
rna-XR_002636111.1	6895	6792.03	917.697	226.076
rna-XR_002636110.1	1447	1344.03	190.166	236.744
rna-XR_002636102.1	4459	4356.03	706.257	271.286
rna-XR_002638676.1	959	856.074	16.1802	31.6247
rna-XR_002635843.1	1975	1872.03	422.07	377.248
rna-XR_002636610.1	2026	1923.03	99	86.14
rna-XR_002635080.1	2533	2430.03	629.281	433.3
rna-XR_002634898.1	2953	2850.03	315.78	185.392
rna-XR_002636294.1	2428	2325.03	154.736	111.357
rna-XR_002636554.1	2610	2507.03	2542.86	1697.14
rna-XR_002637587.1	1813	1710.03	61	59.6873
rna-XR_002636941.1	6130	6027.03	228.42	63.4141
rna-XR_002638522.1	1879	1776.03	2201	2073.6
rna-XR_002638528.1	1438	1335.03	768.464	963.138
rna-XR_002638527.1	1608	1505.03	467.871	520.16
rna-XR_002638526.1	4568	4465.03	2420.74	907.148
rna-XR_002638523.1	2010	1907.03	0	0
rna-XR_002638303.1	1445	1342.03	57.5473	71.7494
rna-XR_002638302.1	1624	1521.03	71.9812	79.184
rna-XR_002638310.1	723	620.145	50.3136	135.752
rna-XR_002638309.1	1739	1636.03	147.41	150.762
rna-XR_002638306.1	1749	1646.03	183.684	186.72
rna-XR_002638305.1	4939	4836.03	203.649	70.461
rna-XR_002638307.1	1124	1021.03	127	208.124
rna-XR_002638301.1	1470	1367.03	331	405.141
rna-XR_002638308.1	3291	3188.03	1249.11	655.593
rna-XR_002635830.1	1678	1575.03	43.031	45.7139
rna-XR_002635827.1	1699	1596.03	2.6391e-06	2.76675e-06
rna-XR_002635061.1	3514	3411.03	213.509	104.733
rna-XR_002635063.1	3514	3411.03	213.509	104.733
rna-XR_002637673.1	727	624.145	89.275	239.331
rna-XR_002638010.1	1502	1399.03	50.6082	60.5271
rna-XR_002634859.1	6557	6454.03	1858.65	481.862
rna-XR_002638247.1	9663	9560.03	9117.27	1595.73
rna-XR_002638246.1	1443	1340.03	78.2171	97.6659
rna-XR_002638245.1	1857	1754.03	291.328	277.908
rna-XR_002639826.1	4204	4101.03	378.477	154.419
rna-XR_002638966.1	4828	4725.03	2199.28	778.81
rna-XR_002638963.1	1491	1388.03	155	186.848
rna-XR_002638967.1	993	890.026	216.135	406.328
rna-XR_002638954.1	32641	32538	4912.28	252.608
rna-XR_002638956.1	32641	32538	4912.28	252.608
rna-XR_002638964.1	2285	2182.03	0	0
rna-XR_002638949.1	1372	1269.03	0	0
rna-XR_002638953.1	3664	3561.03	0.124404	0.0584538
rna-XR_002638951.1	3629	3526.03	151.646	71.9617
rna-XR_002638955.1	3629	3526.03	151.646	71.9617
rna-XR_002638961.1	2843	2740.03	296.81	181.25
rna-XR_002638946.1	4999	4896.03	2220.45	758.843
rna-XR_002638945.1	6599	6496.03	0	0
rna-XR_002638943.1	6618	6515.03	695.105	178.521
rna-XR_002638947.1	7855	7752.03	709.092	153.053
rna-XR_002638948.1	7855	7752.03	709.092	153.053
rna-XR_002638959.1	1099	996.026	88.8121	149.196
rna-XR_002638965.1	2260	2157.03	454.963	352.92
rna-XR_002636492.1	2399	2296.03	190.507	138.832
rna-XR_002636651.1	2850	2747.03	2645.47	1611.37
rna-XR_002638793.1	993	890.026	15.3928	28.9381
rna-XR_002634078.1	3134	3031.03	119.808	66.138
rna-XR_002638874.1	2695	2592.03	620.155	400.328
rna-XR_002639565.1	905	802.074	41.1717	85.8893
rna-XR_002639931.1	1414	1311.03	217	276.951
rna-XR_002639932.1	2682	2579.03	1806.51	1172.03
rna-XR_002634837.1	4045	3942.03	2294.3	973.837
rna-XR_002636557.1	1021	918.026	222.119	404.843
rna-XR_002637526.1	2367	2264.03	154	113.814
rna-XR_002638529.1	3246	3143.03	136.9	72.8803
rna-XR_002634986.1	1778	1675.03	73	72.9216
rna-XR_002635628.1	1288	1185.03	36	50.8311
rna-XR_002638593.1	17761	17658	1244.29	117.905
rna-XR_002636553.1	1322	1219.03	121	166.084
rna-XR_002638838.1	7138	7035.03	512.099	121.799
rna-XR_002638839.1	7141	7038.03	295.963	70.3626
rna-XR_002638080.1	5531	5428.03	321.177	99.0051
rna-XR_002639722.1	2612	2509.03	136	90.6961
rna-XR_002638264.1	2048	1945.03	89	76.5631
rna-XR_002633663.1	1498	1395.03	262.112	314.383
rna-XR_002633662.1	7992	7889.03	3064.89	650.05
rna-XR_002637946.1	1880	1777.03	12.5385	11.8061
rna-XR_002639983.1	767	664.074	786.532	1981.78
rna-XR_002639982.1	2103	2000.03	285.378	238.748
rna-XR_002638078.1	2504	2401.03	210.831	146.924
rna-XR_002633751.1	1991	1888.03	249	220.671
rna-XR_002636430.1	7596	7493.03	719.58	160.685
rna-XR_002638224.1	4186	4083.03	478.528	196.101
rna-XR_002633802.1	1198	1095.03	115.349	176.256
rna-XR_002638445.1	1468	1365.03	91	111.546
rna-XR_002635629.1	1548	1445.03	60	69.4753
rna-XR_002635631.1	1546	1443.03	0	0
rna-XR_002635630.1	1537	1434.03	0	0
rna-XR_002635771.1	1655	1552.03	282.187	304.223
rna-XR_002635772.1	1633	1530.03	286.519	313.335
rna-XR_002638358.1	4213	4110.03	913.752	371.996
rna-XR_002639602.1	1110	1007.03	34.3151	57.0163
rna-XR_002638256.1	639	536.325	31	96.7137
rna-XR_002638056.1	1059	956.026	78.8059	137.925
rna-XR_002637756.1	1608	1505.03	171	190.111
rna-XR_002637665.1	847	744.074	94	211.381
rna-XR_002634963.1	1187	1084.03	73.8897	114.051
rna-XR_002636599.1	4711	4608.03	328.429	119.256
rna-XR_002639766.1	5237	5134.03	223	72.6777
rna-XR_002639642.1	881	778.074	74.5522	160.322
rna-XR_002639641.1	1139	1036.03	2.87528	4.6437
rna-XR_002636930.1	710	607.145	24.5773	67.7323
rna-XR_002638482.1	3558	3455.03	1235.7	598.435
rna-XR_002637529.1	881	778.074	211.505	454.835
rna-XR_002634513.1	2408	2305.03	91	66.0572
rna-XR_002636295.1	2793	2690.03	148.724	92.508
rna-XR_002636739.1	1044	941.026	106	188.477
rna-XR_002637883.1	1089	986.026	37	62.7868
rna-XR_002637436.1	5253	5150.03	1807	587.089
rna-XR_002637437.1	1786	1683.03	51.1646	50.8667
rna-XR_002638150.1	8865	8762.03	1284.27	245.248
rna-XR_002639268.1	1747	1644.03	448.538	456.505
rna-XR_002637603.1	1350	1247.03	175.432	235.39
rna-XR_002637605.1	1768	1665.03	102	102.502
rna-XR_002637668.1	4890	4787.03	662	231.391
rna-XR_002637647.1	2918	2815.03	85	50.5232
rna-XR_002638534.1	706	603.145	65	180.321
rna-XR_002638628.1	4763	4660.03	373.335	134.049
rna-XR_002638629.1	4763	4660.03	373.335	134.049
rna-XR_002639363.1	1283	1180.03	69.3685	98.3616
rna-XR_002639364.1	1455	1352.03	187	231.426
rna-XR_002635622.1	676	573.177	9	26.2729
rna-XR_002635617.1	14178	14075	4236	503.572
rna-XR_002635618.1	1900	1797.03	0	0
rna-XR_002635619.1	1900	1797.03	0	0
rna-XR_002638255.1	1614	1511.03	41.2812	45.7125
rna-XR_002637606.1	1098	995.026	115.854	194.82
rna-XR_002637747.1	1552	1449.03	114	131.639
rna-XR_002637642.1	2126	2023.03	2403.49	1987.9
rna-XR_002637006.1	2188	2085.03	590.923	474.214
rna-XR_002638214.1	1494	1391.03	59	70.9694
rna-XR_002634024.1	3566	3463.03	57.1565	27.6162
rna-XR_002638541.1	2020	1917.03	308.225	269.026
rna-XR_002635887.1	4438	4335.03	278.383	107.45
rna-XR_002635890.1	1396	1293.03	52.6667	68.1527
rna-XR_002636668.1	2129	2026.03	40.1531	33.161
rna-XR_002637607.1	735	632.145	7.77853	20.589
rna-XR_002634785.1	4446	4343.03	32.8506	12.6563
rna-XR_002634783.1	4436	4333.03	113.924	43.9925
rna-XR_002637655.1	1865	1762.03	653	620.091
rna-XR_002637084.1	2130	2027.03	45.8469	37.8448
rna-XR_002637018.1	1396	1293.03	26.3333	34.0764
rna-XR_002635856.1	6437	6334.03	2909.91	768.695
rna-XR_002634460.1	3633	3530.03	115.844	54.9096
rna-XR_002634111.1	3100	2997.03	0	0
rna-XR_002634121.1	3225	3122.03	107.017	57.3548
rna-XR_002637961.1	1742	1639.03	97	99.024
rna-XR_002634651.1	1493	1390.03	107.059	128.871
rna-XR_002634398.1	4048	3945.03	16.8156	7.13208
rna-XR_002634436.1	1850	1747.03	64.7746	62.0384
rna-XR_002638323.1	3712	3609.03	460.308	213.409
rna-XR_002638318.1	16421	16318	782.158	80.2014
rna-XR_002638320.1	16421	16318	782.158	80.2014
rna-XR_002638321.1	16421	16318	782.158	80.2014
rna-XR_002638278.1	2480	2377.03	17.4175	12.2604
rna-XR_002638279.1	2223	2120.03	0	0
rna-XR_002638270.1	3586	3483.03	183.15	87.9842
rna-XR_002638272.1	3586	3483.03	183.15	87.9842
rna-XR_002638277.1	3586	3483.03	183.15	87.9842
rna-XR_002638052.1	2758	2655.03	509.538	321.116
rna-XR_002637577.1	497	394.325	30	127.298
rna-XR_002637581.1	1435	1332.03	45	56.5268
rna-XR_002637576.1	652	549.207	61	185.844
rna-XR_002638049.1	1279	1176.03	47	66.8707
rna-XR_002638048.1	5966	5863.03	1468.1	418.974
rna-XR_002637664.1	778	675.074	7.65365	18.9702
rna-XR_002634866.1	1305	1202.03	32	44.5442
rna-XR_002634137.1	1682	1579.03	54.8578	58.1305
rna-XR_002639373.1	9842	9739.03	915.917	157.36
rna-XR_002638923.1	447	344.365	40	194.355
rna-XR_002638924.1	1436	1333.03	64	80.3334
rna-XR_002638202.1	6814	6711.03	149.958	37.3883
rna-XR_002638203.1	6814	6711.03	149.958	37.3883
rna-XR_002638204.1	6814	6711.03	149.958	37.3883
rna-XR_002638205.1	6814	6711.03	149.958	37.3883
rna-XR_002638206.1	6814	6711.03	149.958	37.3883
rna-XR_002637672.1	16611	16508	328.801	33.3268
rna-XR_002637474.1	1286	1183.03	34.2601	48.4562
rna-XR_002637435.1	1704	1601.03	119.74	125.14
rna-XR_002636112.1	26579	26476	12424.5	785.199
rna-XR_002638767.1	8837	8734.03	441	84.4848
rna-XR_002635684.1	1317	1214.03	39.0186	53.7772
rna-XR_002634696.1	1468	1365.03	0	0
rna-XR_002634699.1	923	820.074	1.86024	3.7955
rna-XR_002634692.1	1516	1413.03	83.6258	99.025
rna-XR_002635449.1	3523	3420.03	781.616	382.401
rna-XR_002637485.1	17567	17464	467.311	44.773
rna-XR_002637484.1	6567	6464.03	0	0
rna-XR_002638388.1	675	572.177	64	187.156
rna-XR_002636185.1	8085	7982.03	53.6153	11.2391
rna-XR_002636192.1	8083	7980.03	74.0025	15.5166
rna-XR_002636183.1	8066	7963.03	1148.96	241.424
rna-XR_002636190.1	8066	7963.03	1148.96	241.424
rna-XR_002636184.1	8065	7962.03	1105.14	232.247
rna-XR_002636189.1	8065	7962.03	1105.14	232.247
rna-XR_002637601.1	17568	17465	406.868	38.9797
rna-XR_002638636.1	4843	4740.03	825.561	291.422
rna-XR_002637671.1	1478	1375.03	136.314	165.876
rna-XR_002636291.1	2008	1905.03	63	55.3343
rna-XR_002637960.1	858	755.074	41	90.855
rna-XR_002637517.1	3896	3793.03	2281.17	1006.3
rna-XR_002634610.1	1591	1488.03	120.508	135.507
rna-XR_002634612.1	1462	1359.03	0.0188037	0.0231511
rna-XR_002634617.1	1472	1369.03	78.4256	95.8519
rna-XR_002637016.1	1284	1181.03	53.9814	76.4785
rna-XR_002638146.1	909	806.074	149	309.29
rna-XR_002636834.1	6279	6176.03	337.237	91.3651
rna-XR_002636833.1	9294	9191.03	981.893	178.754
rna-XR_002635793.1	840	737.074	44	99.8841
rna-XR_002639774.1	5425	5322.03	353.658	111.189
rna-XR_002639776.1	5425	5322.03	353.658	111.189
rna-XR_002638969.1	1288	1185.03	185.317	261.663
rna-XR_002638910.1	1127	1024.03	60	98.0381
rna-XR_002637830.1	1769	1666.03	137.235	137.829
rna-XR_002637831.1	3233	3130.03	1692.82	904.935
rna-XR_002637832.1	1827	1724.03	149	144.61
rna-XR_002634053.1	2717	2614.03	106	67.8501
rna-XR_002636597.1	3071	2968.03	359.356	202.587
rna-XR_002636381.1	1987	1884.03	122	108.35
rna-XR_002639724.1	9529	9426.03	0	0
rna-XR_002639723.1	11932	11829	20.8756	2.95288
rna-XR_002639725.1	11932	11829	20.8756	2.95288
rna-XR_002634050.1	1693	1590.03	72	75.7675
rna-XR_002638619.1	18267	18164	1045.63	96.3208
rna-XR_002638620.1	18270	18167	845.555	77.8776
rna-XR_002638618.1	5387	5284.03	46.9408	14.8641
rna-XR_002635109.1	3583	3480.03	1613.48	775.777
rna-XR_002634936.1	4886	4783.03	0	0
rna-XR_002634939.1	6949	6846.03	306.059	74.8034
rna-XR_002639204.1	13715	13612	4290.41	527.388
rna-XR_002638136.1	1546	1443.03	29	33.6263
rna-XR_002637401.1	2095	1992.03	87	73.0767
rna-XR_002638635.1	2231	2128.03	125	98.2851
rna-XR_002638367.1	1191	1088.03	60	92.2713
rna-XR_002638368.1	1069	966.026	0	0
rna-XR_002639639.1	3931	3828.03	484.531	211.788
rna-XR_002633819.1	3320	3217.03	146.134	76.0064
rna-XR_002633818.1	3319	3216.03	217.964	113.402
rna-XR_002635626.1	2122	2019.03	49.7075	41.194
rna-XR_002635627.1	2125	2022.03	7.36509	6.09461
rna-XR_002635683.1	1802	1699.03	26.3703	25.9698
rna-XR_002634054.1	3514	3411.03	3129.8	1535.28
rna-XR_002635957.1	15209	15106	1322.14	146.447
rna-XR_002638153.1	4403	4300.03	369.99	143.97
rna-XR_002638872.1	4714	4611.03	19.0313	6.90597
rna-XR_002638873.1	4706	4603.03	107.225	38.9767
rna-XR_002634501.1	6852	6749.03	2943.07	729.648
rna-XR_002639721.1	1365	1262.03	1725.94	2288.29
rna-XR_002638249.1	383	280.413	2.48281	14.815
rna-XR_002638668.1	394	291.382	0	0
rna-XR_002638597.1	395	292.382	7.6793	43.9467
rna-XR_002638483.1	588	485.325	38.8379	133.899
rna-XR_002637845.1	4026	3923.03	551.892	235.39
rna-XR_002637904.1	3407	3304.03	73.7872	37.3673
rna-XR_002637903.1	3004	2901.03	11.2128	6.46722
rna-XR_002637180.1	1621	1518.03	66	72.7477
rna-XR_002638971.1	18140	18037	10030.6	930.497
rna-XR_002638972.1	3166	3063.03	0	0
rna-XR_002640012.1	1574	1471.03	77.3635	87.9975
rna-XR_002639994.1	5107	5004.03	0	0
rna-XR_002640000.1	5281	5178.03	302.221	97.6597
rna-XR_002636552.1	23030	22927	347.738	25.3781
rna-XR_002636549.1	23979	23876	1621.33	113.623
rna-XR_002636543.1	16093	15990	0	0
rna-XR_002636547.1	24004	23901	3018.24	211.296
rna-XR_002639955.1	4145	4042.03	201	83.2054
rna-XR_002639855.1	2060	1957.03	153	130.813
rna-XR_002636616.1	4861	4758.03	1352.54	475.639
rna-XR_002634343.1	17239	17136	2235.03	218.237
rna-XR_002634344.1	17236	17133	215.146	21.0114
rna-XR_002634346.1	17236	17133	215.146	21.0114
rna-XR_002634347.1	17234	17131	249.996	24.4177
rna-XR_002635776.1	1993	1890.03	127.955	113.278
rna-XR_002633734.1	1473	1370.03	91	111.139
rna-XR_002635327.1	6895	6792.03	1479.89	364.573
rna-XR_002635815.1	2079	1976.03	147.921	125.254
rna-XR_002633725.1	4845	4742.03	316	111.501
rna-XR_002636556.1	1532	1429.03	323.107	378.321
rna-XR_002636914.1	3481	3378.03	1724.62	854.249
rna-XR_002638149.1	2166	2063.03	185.218	150.222
rna-XR_002634988.1	426	323.365	25	129.36
rna-XR_002637826.1	1139	1036.03	114.442	184.829
rna-XR_002637828.1	831	728.074	47	108.013
rna-XR_002637835.1	2857	2754.03	457.613	278.026
rna-XR_002638152.1	1269	1166.03	284.955	408.905
rna-XR_002636253.1	436	333.365	112	562.15
rna-XR_002637898.1	2914	2811.03	132.593	78.9242
rna-XR_002637899.1	2914	2811.03	132.593	78.9242
rna-XR_002637900.1	2914	2811.03	132.593	78.9242
rna-XR_002637901.1	1384	1281.03	124	161.964
rna-XR_002637897.1	911	808.074	104.779	216.96
rna-XR_002637877.1	3215	3112.03	80.407	43.232
rna-XR_002637878.1	3215	3112.03	80.407	43.232
rna-XR_002637879.1	3215	3112.03	80.407	43.232
rna-XR_002637516.1	3955	3852.03	776.054	337.099
rna-XR_002637679.1	2492	2389.03	119.269	83.5338
rna-XR_002637580.1	411	308.365	0	0
rna-XR_002637800.1	868	765.074	74	161.839
rna-XR_002637869.1	10703	10600	518.008	81.7682
rna-XR_002637822.1	4028	3925.03	293	124.905
rna-XR_002637616.1	13901	13798	81.5	9.88315
rna-XR_002637617.1	13901	13798	81.5	9.88315
rna-XR_002637618.1	13901	13798	81.5	9.88315
rna-XR_002637619.1	13901	13798	81.5	9.88315
rna-XR_002637620.1	13901	13798	81.5	9.88315
rna-XR_002637621.1	13901	13798	81.5	9.88315
rna-XR_002637622.1	13901	13798	81.5	9.88315
rna-XR_002637623.1	13901	13798	81.5	9.88315
rna-XR_002637658.1	1032	929.026	15.2173	27.4071
rna-XR_002637711.1	3138	3035.03	138.914	76.5842
rna-XR_002637741.1	5733	5630.03	267.856	79.606
rna-XR_002637662.1	4578	4475.03	250	93.4758
rna-XR_002637416.1	508	405.325	26.9408	111.214
rna-XR_002637567.1	2997	2894.03	746.295	431.482
rna-XR_002637637.1	1295	1192.03	20	28.0737
rna-XR_002637638.1	986	883.074	29	54.9485
rna-XR_002637455.1	665	562.177	10	29.7633
rna-XR_002637440.1	11122	11019	2677.51	406.576
rna-XR_002637438.1	2143	2040.03	4.64369	3.80875
rna-XR_002637439.1	2143	2040.03	4.64369	3.80875
rna-XR_002637382.1	25674	25571	922.877	60.3879
rna-XR_002637381.1	12357	12254	4006.67	547.091
rna-XR_002637842.1	2037	1934.03	138.796	120.08
rna-XR_002637553.1	749	646.145	62	160.552
rna-XR_002637765.1	5544	5441.03	968.947	297.971
rna-XR_002637725.1	3485	3382.03	24.2868	12.0157
rna-XR_002637726.1	3485	3382.03	24.2868	12.0157
rna-XR_002637727.1	3384	3281.03	0	0
rna-XR_002637442.1	3907	3804.03	1071.63	471.364
rna-XR_002637865.1	3388	3285.03	763.19	388.73
rna-XR_002637615.1	1129	1026.03	38	61.9698
rna-XR_002637866.1	3151	3048.03	882.846	484.642
rna-XR_002637489.1	3027	2924.03	61.6339	35.269
rna-XR_002637384.1	48779	48676	3298.98	113.402
rna-XR_002637510.1	2734	2631.03	450.139	286.27
rna-XR_002637508.1	11859	11756	3759.59	535.1
rna-XR_002637507.1	17360	17257	2855.29	276.846
rna-XR_002637426.1	6595	6492.03	1013.68	261.261
rna-XR_002637431.1	3271	3168.03	205	108.273
rna-XR_002637389.1	1320	1217.03	50.5633	69.5169
rna-XR_002637388.1	3353	3250.03	179.121	92.2178
rna-XR_002637390.1	1379	1276.03	52	68.1865
rna-XR_002637775.1	3235	3132.03	63.4129	33.8772
rna-XR_002637774.1	3231	3128.03	328.03	175.468
rna-XR_002637754.1	6410	6307.03	1387.08	367.987
rna-XR_002637551.1	1823	1720.03	83.4302	81.1602
rna-XR_002637501.1	865	762.074	22.4714	49.3387
rna-XR_002637502.1	347	244.538	0	0
rna-XR_002637570.1	2710	2607.03	219.022	140.571
rna-XR_002637571.1	3569	3466.03	437.482	211.195
rna-XR_002637568.1	6683	6580.03	1867.05	474.769
rna-XR_002637569.1	6683	6580.03	1867.05	474.769
rna-XR_002637867.1	6292	6189.03	2000.71	540.899
rna-XR_002637873.1	645	542.325	108	333.21
rna-XR_002637863.1	3063	2960.03	7.48684	4.23212
rna-XR_002637695.1	3607	3504.03	125.534	59.9445
rna-XR_002637847.1	2060	1957.03	442.383	378.231
rna-XR_002637697.1	7653	7550.03	2776.59	615.344
rna-XR_002637409.1	3634	3531.03	99.8044	47.2937
rna-XR_002637481.1	13068	12965	615	79.37
rna-XR_002637628.1	41970	41867	5875.23	234.805
rna-XR_002637629.1	39924	39821	0	0
rna-XR_002637627.1	39887	39784	0	0
rna-XR_002637630.1	39887	39784	0	0
rna-XR_002637631.1	39887	39784	0	0
rna-XR_002637632.1	39887	39784	0	0
rna-XR_002637503.1	3833	3730.03	724.781	325.125
