target_id	length	eff_length	est_counts	tpm
rna-XR_002638096.1	4343	4239.43	7.36305	6.54743
rna-XR_002638679.1	12442	12338.4	549.808	167.985
rna-XR_002638671.1	11226	11122.4	305.256	103.463
rna-XR_002638132.1	668	568.071	2	13.2723
rna-XR_002636687.1	622	522.53	3	21.6436
rna-XR_002638840.1	1814	1710.43	6	13.2241
rna-XR_002638600.1	25571	25467.4	230.817	34.1667
rna-XR_002635894.1	3468	3364.43	55.6805	62.3896
rna-XR_002635072.1	2915	2811.43	172.097	230.763
rna-XR_002636555.1	2022	1918.43	2	3.93011
rna-XR_002638364.1	4275	4171.43	1081.33	977.221
rna-XR_002637425.1	53382	53278.4	836.162	59.1643
rna-XR_002637423.1	1528	1424.43	0	0
rna-XR_002637424.1	1524	1420.43	0	0
rna-XR_002637419.1	2114	2010.43	29.5357	55.3833
rna-XR_002637421.1	2114	2010.43	29.5357	55.3833
rna-XR_002636179.1	2869	2765.43	0	0
rna-XR_002634989.1	5721	5617.43	82.9252	55.6505
rna-XR_002634991.1	5721	5617.43	82.9252	55.6505
rna-XR_002637676.1	1190	1086.43	45	156.146
rna-XR_002639760.1	3442	3338.43	1461.44	1650.29
rna-XR_002637696.1	1358	1254.43	8.02912	24.1292
rna-XR_002637764.1	16571	16467.4	75.5097	17.2861
rna-XR_002638213.1	2887	2783.43	10	13.5438
rna-XR_002635759.1	5044	4940.43	117.071	89.3318
rna-XR_002635760.1	5047	4943.43	57.9286	44.1759
rna-XR_002639528.1	3153	3049.43	75	92.7178
rna-XR_002637753.1	41923	41819.4	743.084	66.9854
rna-XR_002637752.1	50097	49993.4	462.083	34.844
rna-XR_002636558.1	2509	2405.43	107.919	169.132
rna-XR_002635374.1	2792	2688.43	11.5822	16.241
rna-XR_002638485.1	25118	25014.4	14.0271	2.11397
rna-XR_002638486.1	25122	25018.4	11.6543	1.75609
rna-XR_002638487.1	20258	20154.4	1071.04	200.335
rna-XR_002637599.1	1516	1412.43	6413	17116.5
rna-XR_002637108.1	2570	2466.43	91	139.089
rna-XR_002638776.1	6414	6310.43	55.6259	33.2306
rna-XR_002634884.1	4828	4724.43	319	254.543
rna-XR_002636369.1	6057	5953.43	4.81242	3.04731
rna-XR_002636373.1	6057	5953.43	4.81242	3.04731
rna-XR_002636376.1	6057	5953.43	4.81242	3.04731
rna-XR_002636377.1	6057	5953.43	4.81242	3.04731
rna-XR_002636378.1	6057	5953.43	4.81242	3.04731
rna-XR_002636379.1	6057	5953.43	4.81242	3.04731
rna-XR_002636380.1	6049	5945.43	0.0570635	0.0361823
rna-XR_002635791.1	5513	5409.43	19.7286	13.7488
rna-XR_002634844.1	2698	2594.43	1	1.45304
rna-XR_002639408.1	2832	2728.43	64.7345	89.4423
rna-XR_002634095.1	6873	6769.43	188.851	105.169
rna-XR_002634101.1	6873	6769.43	188.851	105.169
rna-XR_002639331.1	4949	4845.43	430.4	334.858
rna-XR_002639328.1	576	476.781	4.71444	37.2762
rna-XR_002637493.1	1981	1877.43	22.054	44.2836
rna-XR_002639142.1	4052	3948.43	56.8338	54.2628
rna-XR_002639143.1	1776	1672.43	6	13.5246
rna-XR_002639218.1	6249	6145.43	228	139.863
rna-XR_002633990.1	2189	2085.43	23	41.577
rna-XR_002633994.1	13871	13767.4	533.382	146.051
rna-XR_002633989.1	1301	1197.43	221.769	698.185
rna-XR_002637639.1	1965	1861.43	0	0
rna-XR_002637641.1	2339	2235.43	7	11.8048
rna-XR_002636585.1	3459	3355.43	18.3812	20.6512
rna-XR_002637687.1	23847	23743.4	105.723	16.786
rna-XR_002637686.1	20703	20599.4	60.1718	11.0118
rna-XR_002637682.1	20296	20192.4	352.011	65.7185
rna-XR_002637684.1	14299	14195.4	0	0
rna-XR_002637685.1	9252	9148.43	0	0
rna-XR_002637688.1	7694	7590.43	0.580382	0.288249
rna-XR_002637683.1	7584	7480.43	106.392	53.617
rna-XR_002637453.1	7631	7527.43	24	12.0195
rna-XR_002637596.1	6923	6819.43	441.541	244.086
rna-XR_002637884.1	1653	1549.43	11	26.7634
rna-XR_002637648.1	1704	1600.43	10	23.555
rna-XR_002634904.1	2552	2448.43	11.5672	17.8099
rna-XR_002635937.1	2064	1960.43	6	11.5377
rna-XR_002635938.1	1077	973.428	4	15.4909
rna-XR_002637712.1	3545	3441.43	165.936	181.77
rna-XR_002635864.1	820	718.942	191.817	1005.8
rna-XR_002639527.1	2722	2618.43	6.05762	8.72131
rna-XR_002638454.1	1701	1597.43	18	42.4787
rna-XR_002636217.1	3079	2975.43	120.063	152.117
rna-XR_002636245.1	5545	5441.43	3294.69	2282.56
rna-XR_002636251.1	3325	3221.43	139.851	163.658
rna-XR_002637871.1	1356	1252.43	63.9484	192.485
rna-XR_002638817.1	571	471.815	4.28508	34.238
rna-XR_002639340.1	1733	1629.43	72	166.578
rna-XR_002636108.1	5480	5376.43	0	0
rna-XR_002636103.1	5686	5582.43	54.8132	37.0154
rna-XR_002636111.1	6895	6791.43	105.725	58.6865
rna-XR_002636110.1	1447	1343.43	19.2373	53.9821
rna-XR_002636102.1	4459	4355.43	53.6198	46.4103
rna-XR_002638676.1	959	855.861	44.9005	197.773
rna-XR_002635843.1	1975	1871.43	247.136	497.833
rna-XR_002636610.1	2026	1922.43	8	15.6877
rna-XR_002635080.1	2533	2429.43	56.6964	87.9774
rna-XR_002634898.1	2953	2849.43	95.381	126.19
rna-XR_002636294.1	2428	2324.43	9.89138	16.0421
rna-XR_002636554.1	2610	2506.43	626.037	941.596
rna-XR_002637587.1	1813	1709.43	34	74.9805
rna-XR_002636941.1	6130	6026.43	52.7539	33.0001
rna-XR_002638522.1	1879	1775.43	113	239.936
rna-XR_002638528.1	1438	1334.43	36.5602	103.284
rna-XR_002638527.1	1608	1504.43	68.1825	170.853
rna-XR_002638526.1	4568	4464.43	162.241	136.998
rna-XR_002638523.1	2010	1906.43	0	0
rna-XR_002638303.1	1445	1341.43	6.91266	19.4266
rna-XR_002638302.1	1624	1520.43	62.1522	154.103
rna-XR_002638310.1	723	622.866	14.4164	87.2534
rna-XR_002638309.1	1739	1635.43	24.4072	56.261
rna-XR_002638306.1	1749	1645.43	12.1967	27.9437
rna-XR_002638305.1	4939	4835.43	61.1348	47.6621
rna-XR_002638307.1	1124	1020.43	95	350.963
rna-XR_002638301.1	1470	1366.43	433	1194.6
rna-XR_002638308.1	3291	3187.43	86.3935	102.179
rna-XR_002635830.1	1678	1574.43	3.11853	7.46702
rna-XR_002635827.1	1699	1595.43	6.67722e-07	1.57775e-06
rna-XR_002635061.1	3514	3410.43	43.8562	48.4777
rna-XR_002635063.1	3514	3410.43	43.8562	48.4777
rna-XR_002637673.1	727	626.866	6.16577	37.0794
rna-XR_002638010.1	1502	1398.43	5.42105	14.6138
rna-XR_002634859.1	6557	6453.43	219.569	128.263
rna-XR_002638247.1	9663	9559.43	5806.08	2289.66
rna-XR_002638246.1	1443	1339.43	1.63563	4.60346
rna-XR_002638245.1	1857	1753.43	30.0419	64.5891
rna-XR_002639826.1	4204	4100.43	50.1592	46.115
rna-XR_002638966.1	4828	4724.43	99.5593	79.4425
rna-XR_002638963.1	1491	1387.43	11	29.8884
rna-XR_002638967.1	993	889.428	16.1273	68.355
rna-XR_002638954.1	32641	32537.4	629.967	72.9885
rna-XR_002638956.1	32641	32537.4	629.967	72.9885
rna-XR_002638964.1	2285	2181.43	22.1807	38.3315
rna-XR_002638949.1	1372	1268.43	0	0
rna-XR_002638953.1	3664	3560.43	0.00155203	0.00164331
rna-XR_002638951.1	3629	3525.43	8.3063	8.88211
rna-XR_002638955.1	3629	3525.43	8.3063	8.88211
rna-XR_002638961.1	2843	2739.43	28.1721	38.7685
rna-XR_002638946.1	4999	4895.43	357.352	275.186
rna-XR_002638945.1	6599	6495.43	0	0
rna-XR_002638943.1	6618	6514.43	175.665	101.655
rna-XR_002638947.1	7855	7751.43	170.181	82.7654
rna-XR_002638948.1	7855	7751.43	170.181	82.7654
rna-XR_002638959.1	1099	995.428	0	0
rna-XR_002638965.1	2260	2156.43	82.0445	143.428
rna-XR_002636492.1	2399	2295.43	34.9156	57.3423
rna-XR_002636651.1	2850	2746.43	1334.06	1831.17
rna-XR_002638793.1	993	889.428	0	0
rna-XR_002634078.1	3134	3030.43	13.8522	17.232
rna-XR_002638874.1	2695	2591.43	136.878	199.12
rna-XR_002639565.1	905	802.858	12.8104	60.151
rna-XR_002639931.1	1414	1310.43	37	106.441
rna-XR_002639932.1	2682	2578.43	199.734	292.022
rna-XR_002634837.1	4045	3941.43	321.242	307.255
rna-XR_002636557.1	1021	917.428	96.7098	397.391
rna-XR_002637526.1	2367	2263.43	23	38.3073
rna-XR_002638529.1	3246	3142.43	21	25.1927
rna-XR_002634986.1	1778	1674.43	1489	3352.34
rna-XR_002635628.1	1288	1184.43	407	1295.41
rna-XR_002638593.1	17761	17657.4	227.497	48.5701
rna-XR_002636553.1	1322	1218.43	9.53614	29.5048
rna-XR_002638838.1	7138	7034.43	85.9606	46.0671
rna-XR_002638839.1	7141	7037.43	52.4422	28.0923
rna-XR_002638080.1	5531	5427.43	122.323	84.9642
rna-XR_002639722.1	2612	2508.43	78	117.223
rna-XR_002638264.1	2048	1944.43	196	380.001
rna-XR_002633663.1	1498	1394.43	27.7634	75.0579
rna-XR_002633662.1	7992	7888.43	1997.16	954.429
rna-XR_002637946.1	1880	1776.43	9.78194	20.7586
rna-XR_002639983.1	767	666.776	574.001	3245.29
rna-XR_002639982.1	2103	1999.43	32.4338	61.1522
rna-XR_002638078.1	2504	2400.43	43	67.5305
rna-XR_002633751.1	1991	1887.43	1027	2051.26
rna-XR_002636430.1	7596	7492.43	174.296	87.6972
rna-XR_002638224.1	4186	4082.43	159.535	147.319
rna-XR_002633802.1	1198	1094.43	20.6833	71.2448
rna-XR_002638445.1	1468	1364.43	15	41.4439
rna-XR_002635629.1	1548	1444.43	15	39.1485
rna-XR_002635631.1	1546	1442.43	0	0
rna-XR_002635630.1	1537	1433.43	0	0
rna-XR_002635771.1	1655	1551.43	104.563	254.078
rna-XR_002635772.1	1633	1529.43	1.20783e-06	2.97711e-06
rna-XR_002638358.1	4213	4109.43	288.076	264.269
rna-XR_002639602.1	1110	1006.43	14.2902	53.5274
rna-XR_002638256.1	639	539.228	8	55.9291
rna-XR_002638056.1	1059	955.428	24.9231	98.3385
rna-XR_002637756.1	1608	1504.43	24	60.1395
rna-XR_002637665.1	847	745.786	24	121.316
rna-XR_002634963.1	1187	1083.43	68.5382	238.48
rna-XR_002636599.1	4711	4607.43	449.271	367.595
rna-XR_002639766.1	5237	5133.43	27	19.8279
rna-XR_002639642.1	881	779.081	13.3839	64.7618
rna-XR_002639641.1	1139	1035.43	23.9524	87.2065
rna-XR_002636930.1	710	609.866	3.94982	24.4153
rna-XR_002638482.1	3558	3454.43	297.44	324.597
rna-XR_002637529.1	881	779.081	19	91.9372
rna-XR_002634513.1	2408	2304.43	19	31.0821
rna-XR_002636295.1	2793	2689.43	7.00374	9.81726
rna-XR_002636739.1	1044	940.428	16	64.1379
rna-XR_002637883.1	1089	985.428	11	42.0812
rna-XR_002637436.1	5253	5149.43	545.49	399.345
rna-XR_002637437.1	1786	1682.43	49.2812	110.424
rna-XR_002638150.1	8865	8761.43	263.409	113.338
rna-XR_002639268.1	1747	1643.43	37.185	85.2977
rna-XR_002637603.1	1350	1246.43	42.3395	128.056
rna-XR_002637605.1	1768	1664.43	9	20.3844
rna-XR_002637668.1	4890	4786.43	527	415.068
rna-XR_002637647.1	2918	2814.43	438	586.684
rna-XR_002638534.1	706	605.866	17	105.777
rna-XR_002638628.1	4763	4659.43	170.209	137.711
rna-XR_002638629.1	4763	4659.43	170.209	137.711
rna-XR_002639363.1	1283	1179.43	14.0111	44.7838
rna-XR_002639364.1	1455	1351.43	24.0464	67.0774
rna-XR_002635622.1	676	575.99	27	176.713
rna-XR_002635617.1	14178	14074.4	3039.44	814.109
rna-XR_002635618.1	1900	1796.43	11.2356	23.5779
rna-XR_002635619.1	1900	1796.43	11.2356	23.5779
rna-XR_002638255.1	1614	1510.43	71.4712	178.382
rna-XR_002637606.1	1098	994.428	22.6989	86.0502
rna-XR_002637747.1	1552	1448.43	52	135.34
rna-XR_002637642.1	2126	2022.43	423.211	788.867
rna-XR_002637006.1	2188	2084.43	148.095	267.838
rna-XR_002638214.1	1494	1390.43	145	393.133
rna-XR_002634024.1	3566	3462.43	28.595	31.1336
rna-XR_002638541.1	2020	1916.43	118.784	233.66
rna-XR_002635887.1	4438	4334.43	95.4442	83.0114
rna-XR_002635890.1	1396	1292.43	4	11.6674
rna-XR_002636668.1	2129	2025.43	0	0
rna-XR_002637607.1	735	634.866	3.66697	21.7744
rna-XR_002634785.1	4446	4342.43	17.9204	15.5573
rna-XR_002634783.1	4436	4332.43	0	0
rna-XR_002637655.1	1865	1761.43	101.194	216.576
rna-XR_002637084.1	2130	2026.43	4	7.4413
rna-XR_002637018.1	1396	1292.43	0	0
rna-XR_002635856.1	6437	6333.43	723.485	430.637
rna-XR_002634460.1	3633	3529.43	93.405	99.7668
rna-XR_002634111.1	3100	2996.43	0	0
rna-XR_002634121.1	3225	3121.43	17.0179	20.5528
rna-XR_002637961.1	1742	1638.43	15	34.5131
rna-XR_002634651.1	1493	1389.43	19	51.5511
rna-XR_002634398.1	4048	3944.43	46.0467	44.0083
rna-XR_002634436.1	1850	1746.43	27.4175	59.1831
rna-XR_002638323.1	3712	3608.43	49.8524	52.082
rna-XR_002638318.1	16421	16317.4	185.573	42.8729
rna-XR_002638320.1	16421	16317.4	185.573	42.8729
rna-XR_002638321.1	16421	16317.4	185.573	42.8729
rna-XR_002638278.1	2480	2376.43	7.06535	11.208
rna-XR_002638279.1	2223	2119.43	0	0
rna-XR_002638270.1	3586	3482.43	25.2308	27.313
rna-XR_002638272.1	3586	3482.43	25.2308	27.313
rna-XR_002638277.1	3586	3482.43	25.2308	27.313
rna-XR_002638052.1	2758	2654.43	95.3271	135.383
rna-XR_002637577.1	497	398.557	0	0
rna-XR_002637581.1	1435	1331.43	2	5.66281
rna-XR_002637576.1	652	552.151	7	47.7925
rna-XR_002638049.1	1279	1175.43	440	1411.16
rna-XR_002638048.1	5966	5862.43	821.426	528.215
rna-XR_002637664.1	778	677.633	0	0
rna-XR_002634866.1	1305	1201.43	6	18.8267
rna-XR_002634137.1	1682	1578.43	22.114	52.8156
rna-XR_002639373.1	9842	9738.43	224.138	86.7655
rna-XR_002638923.1	447	349.061	9	97.199
rna-XR_002638924.1	1436	1332.43	9	25.4635
rna-XR_002638202.1	6814	6710.43	64.0509	35.9828
rna-XR_002638203.1	6814	6710.43	64.0509	35.9828
rna-XR_002638204.1	6814	6710.43	64.0509	35.9828
rna-XR_002638205.1	6814	6710.43	64.0509	35.9828
rna-XR_002638206.1	6814	6710.43	64.0509	35.9828
rna-XR_002637672.1	16611	16507.4	91.8456	20.9749
rna-XR_002637474.1	1286	1182.43	51.479	164.125
rna-XR_002637435.1	1704	1600.43	63.521	149.624
rna-XR_002636112.1	26579	26475.4	4074.31	580.138
rna-XR_002638767.1	8837	8733.43	120	51.7984
rna-XR_002635684.1	1317	1213.43	5.73232	17.8089
rna-XR_002634696.1	1468	1364.43	0	0
rna-XR_002634699.1	923	820.512	0	0
rna-XR_002634692.1	1516	1412.43	43.4748	116.036
rna-XR_002635449.1	3523	3419.43	306.35	337.742
rna-XR_002637485.1	17567	17463.4	181.595	39.2008
rna-XR_002637484.1	6567	6463.43	20.6618	12.0511
rna-XR_002638388.1	675	574.99	4	26.2252
rna-XR_002636185.1	8085	7981.43	20.2242	9.55237
rna-XR_002636192.1	8083	7979.43	27.0406	12.7751
rna-XR_002636183.1	8066	7962.43	320.281	151.637
rna-XR_002636190.1	8066	7962.43	320.281	151.637
rna-XR_002636184.1	8065	7961.43	370.468	175.42
rna-XR_002636189.1	8065	7961.43	370.468	175.42
rna-XR_002637601.1	17568	17464.4	192.161	41.4792
rna-XR_002638636.1	4843	4739.43	152.185	121.05
rna-XR_002637671.1	1478	1374.43	13	35.6567
rna-XR_002636291.1	2008	1904.43	13	25.7335
rna-XR_002637960.1	858	756.626	17	84.7008
rna-XR_002637517.1	3896	3792.43	318.458	316.56
rna-XR_002634610.1	1591	1487.43	15.1965	38.5147
rna-XR_002634612.1	1462	1358.43	34.793	96.555
rna-XR_002634617.1	1472	1368.43	0.00707454	0.0194893
rna-XR_002637016.1	1284	1180.43	17.2677	55.1461
rna-XR_002638146.1	909	806.801	66	308.388
rna-XR_002636834.1	6279	6175.43	31.3818	19.1572
rna-XR_002636833.1	9294	9190.43	60.9647	25.0071
rna-XR_002635793.1	840	738.839	5	25.5117
rna-XR_002639774.1	5425	5321.43	72.0245	51.0237
rna-XR_002639776.1	5425	5321.43	72.0245	51.0237
rna-XR_002638969.1	1288	1184.43	135.266	430.526
rna-XR_002638910.1	1127	1023.43	38	139.974
rna-XR_002637830.1	1769	1665.43	44.5098	100.751
rna-XR_002637831.1	3233	3129.43	546.138	657.896
rna-XR_002637832.1	1827	1723.43	7	15.3118
rna-XR_002634053.1	2717	2613.43	185	266.859
rna-XR_002636597.1	3071	2967.43	43.246	54.9396
rna-XR_002636381.1	1987	1883.43	338	676.531
rna-XR_002639724.1	9529	9425.43	0	0
rna-XR_002639723.1	11932	11828.4	2.26488	0.721837
rna-XR_002639725.1	11932	11828.4	2.26488	0.721837
rna-XR_002634050.1	1693	1589.43	10	23.7181
rna-XR_002638619.1	18267	18163.4	219.564	45.5705
rna-XR_002638620.1	18270	18166.4	181.314	37.6255
rna-XR_002638618.1	5387	5283.43	9.36225	6.68012
rna-XR_002635109.1	3583	3479.43	305.901	331.431
rna-XR_002634936.1	4886	4782.43	2.7286	2.15086
rna-XR_002634939.1	6949	6845.43	19.9091	10.9641
rna-XR_002639204.1	13715	13611.4	1583.28	438.503
rna-XR_002638136.1	1546	1442.43	1	2.61352
rna-XR_002637401.1	2095	1991.43	24	45.4325
rna-XR_002638635.1	2231	2127.43	8	14.176
rna-XR_002638367.1	1191	1087.43	7	24.2671
rna-XR_002638368.1	1069	965.428	0	0
rna-XR_002639639.1	3931	3827.43	385.848	380.04
rna-XR_002633819.1	3320	3216.43	120.894	141.694
rna-XR_002633818.1	3319	3215.43	173.349	203.237
rna-XR_002635626.1	2122	2018.43	4.06607	7.59419
rna-XR_002635627.1	2125	2021.43	0.727114	1.35601
rna-XR_002635683.1	1802	1698.43	19.9095	44.1909
rna-XR_002634054.1	3514	3410.43	1270.85	1404.77
rna-XR_002635957.1	15209	15105.4	630.302	157.302
rna-XR_002638153.1	4403	4299.43	30.5643	26.7994
rna-XR_002638872.1	4714	4610.43	28.7447	23.5037
rna-XR_002638873.1	4706	4602.43	0	0
rna-XR_002634501.1	6852	6748.43	757.103	422.934
rna-XR_002639721.1	1365	1261.43	724.133	2164.09
rna-XR_002638249.1	383	285.623	0	0
rna-XR_002638668.1	394	296.498	1	12.7145
rna-XR_002638597.1	395	297.498	0	0
rna-XR_002638483.1	588	488.746	6	46.2794
rna-XR_002637845.1	4026	3922.43	57.5066	55.2692
rna-XR_002637904.1	3407	3303.43	8.19709	9.35438
rna-XR_002637903.1	3004	2900.43	3.80291	4.94281
rna-XR_002637180.1	1621	1517.43	11	27.3278
rna-XR_002638971.1	18140	18036.4	1895.56	396.193
rna-XR_002638972.1	3166	3062.43	149.457	183.98
rna-XR_002640012.1	1574	1470.43	31.1567	79.8782
rna-XR_002639994.1	5107	5003.43	0	0
rna-XR_002640000.1	5281	5177.43	157.993	115.039
rna-XR_002636552.1	23030	22926.4	858.03	141.087
rna-XR_002636549.1	23979	23875.4	700.352	110.582
rna-XR_002636543.1	16093	15989.4	144.236	34.0064
rna-XR_002636547.1	24004	23900.4	208.227	32.8436
rna-XR_002639955.1	4145	4041.43	1395	1301.25
rna-XR_002639855.1	2060	1956.43	78	150.297
rna-XR_002636616.1	4861	4757.43	584.241	462.956
rna-XR_002634343.1	17239	17135.4	529.437	116.477
rna-XR_002634344.1	17236	17132.4	25.5201	5.61543
rna-XR_002634346.1	17236	17132.4	25.5201	5.61543
rna-XR_002634347.1	17234	17130.4	29.2176	6.42979
rna-XR_002635776.1	1993	1889.43	77.588	154.805
rna-XR_002633734.1	1473	1369.43	18.2598	50.2662
rna-XR_002635327.1	6895	6791.43	606.638	336.735
rna-XR_002635815.1	2079	1975.43	8.128	15.5111
rna-XR_002633725.1	4845	4741.43	172	136.754
rna-XR_002636556.1	1532	1428.43	149.026	393.3
rna-XR_002636914.1	3481	3377.43	870.149	971.243
rna-XR_002638149.1	2166	2062.43	34.0198	62.1832
rna-XR_002634988.1	426	328.255	2	22.9688
rna-XR_002637826.1	1139	1035.43	3.90613	14.2216
rna-XR_002637828.1	831	729.891	2	10.3298
rna-XR_002637835.1	2857	2753.43	171.197	234.391
rna-XR_002638152.1	1269	1165.43	36.092	116.747
rna-XR_002636253.1	436	338.184	67	746.865
rna-XR_002637898.1	2914	2810.43	53.6416	71.9531
rna-XR_002637899.1	2914	2810.43	53.6416	71.9531
rna-XR_002637900.1	2914	2810.43	53.6416	71.9531
rna-XR_002637901.1	1384	1280.43	13	38.2744
rna-XR_002637897.1	911	808.744	61.8193	288.16
rna-XR_002637877.1	3215	3111.43	191.692	232.254
rna-XR_002637878.1	3215	3111.43	191.692	232.254
rna-XR_002637879.1	3215	3111.43	191.692	232.254
rna-XR_002637516.1	3955	3851.43	258.679	253.197
rna-XR_002637679.1	2492	2388.43	14.413	22.749
rna-XR_002637580.1	411	313.346	0	0
rna-XR_002637800.1	868	766.519	7	34.4267
rna-XR_002637869.1	10703	10599.4	53.0444	18.8659
rna-XR_002637822.1	4028	3924.43	267	256.481
rna-XR_002637616.1	13901	13797.4	102.25	27.9374
rna-XR_002637617.1	13901	13797.4	102.25	27.9374
rna-XR_002637618.1	13901	13797.4	102.25	27.9374
rna-XR_002637619.1	13901	13797.4	102.25	27.9374
rna-XR_002637620.1	13901	13797.4	102.25	27.9374
rna-XR_002637621.1	13901	13797.4	102.25	27.9374
rna-XR_002637622.1	13901	13797.4	102.25	27.9374
rna-XR_002637623.1	13901	13797.4	102.25	27.9374
rna-XR_002637658.1	1032	928.428	2.99543	12.1627
rna-XR_002637711.1	3138	3034.43	1392.32	1729.74
rna-XR_002637741.1	5733	5629.43	20.1616	13.5015
rna-XR_002637662.1	4578	4474.43	34	28.6458
rna-XR_002637416.1	508	409.471	0	0
rna-XR_002637567.1	2997	2893.43	202.435	263.751
rna-XR_002637637.1	1295	1191.43	15	47.4617
rna-XR_002637638.1	986	882.491	11	46.9897
rna-XR_002637455.1	665	565.112	4	26.6837
rna-XR_002637440.1	11122	11018.4	655.28	224.196
rna-XR_002637438.1	2143	2039.43	0	0
rna-XR_002637439.1	2143	2039.43	0	0
rna-XR_002637382.1	25674	25570.4	84.6862	12.4852
rna-XR_002637381.1	12357	12253.4	1142.21	351.405
rna-XR_002637842.1	2037	1933.43	17.2931	33.7183
rna-XR_002637553.1	749	648.776	43	249.858
rna-XR_002637765.1	5544	5440.43	1681.22	1164.96
rna-XR_002637725.1	3485	3381.43	6.86651	7.65519
rna-XR_002637726.1	3485	3381.43	6.86651	7.65519
rna-XR_002637727.1	3384	3280.43	0	0
rna-XR_002637442.1	3907	3803.43	262.851	260.528
rna-XR_002637865.1	3388	3284.43	85.8624	98.5515
rna-XR_002637615.1	1129	1025.43	3	11.029
rna-XR_002637866.1	3151	3047.43	76.3591	94.4599
rna-XR_002637489.1	3027	2923.43	74.2139	95.7002
rna-XR_002637384.1	48779	48675.4	3401.46	263.436
rna-XR_002637510.1	2734	2630.43	51.4391	73.7204
rna-XR_002637508.1	11859	11755.4	506.576	162.452
rna-XR_002637507.1	17360	17256.4	1017.87	222.363
rna-XR_002637426.1	6595	6491.43	55.87	32.4458
rna-XR_002637431.1	3271	3167.43	405	482.024
rna-XR_002637389.1	1320	1216.43	8.75837	27.1429
rna-XR_002637388.1	3353	3249.43	11.1468	12.932
rna-XR_002637390.1	1379	1275.43	4	11.8229
rna-XR_002637775.1	3235	3131.43	611.991	736.754
rna-XR_002637774.1	3231	3127.43	2692.27	3245.27
rna-XR_002637754.1	6410	6306.43	726.813	434.47
rna-XR_002637551.1	1823	1719.43	4.16529	9.13233
rna-XR_002637501.1	865	763.519	11.764	58.0839
rna-XR_002637502.1	347	249.997	0	0
rna-XR_002637570.1	2710	2606.43	50.1094	72.4758
rna-XR_002637571.1	3569	3465.43	54.7441	59.5526
rna-XR_002637568.1	6683	6579.43	558.715	320.127
rna-XR_002637569.1	6683	6579.43	558.715	320.127
rna-XR_002637867.1	6292	6188.43	1387.16	845.018
rna-XR_002637873.1	645	545.151	7	48.4062
rna-XR_002637863.1	3063	2959.43	0	0
rna-XR_002637695.1	3607	3503.43	10.824	11.647
rna-XR_002637847.1	2060	1956.43	72.0572	138.846
rna-XR_002637697.1	7653	7549.43	1312.82	655.556
rna-XR_002637409.1	3634	3530.43	6.52026	6.96238
rna-XR_002637481.1	13068	12964.4	85	24.7164
