target_id	length	eff_length	est_counts	tpm
rna-XR_002637108.1	2570	2466.89	59	82.9366
rna-XR_002638776.1	6414	6310.89	54.0411	29.6946
rna-XR_002634884.1	4828	4724.89	257	188.619
rna-XR_002636369.1	6057	5953.89	3.48778	2.03139
rna-XR_002636373.1	6057	5953.89	3.48778	2.03139
rna-XR_002636376.1	6057	5953.89	3.48778	2.03139
rna-XR_002636377.1	6057	5953.89	3.48778	2.03139
rna-XR_002636378.1	6057	5953.89	3.48778	2.03139
rna-XR_002636379.1	6057	5953.89	3.48778	2.03139
rna-XR_002636380.1	6049	5945.89	3.70562	2.16116
rna-XR_002635791.1	5513	5409.89	62.5933	40.122
rna-XR_002634844.1	2698	2594.89	13	17.3727
rna-XR_002639408.1	2832	2728.89	28.7744	36.5649
rna-XR_002634095.1	6873	6769.89	57.4294	29.4168
rna-XR_002634101.1	6873	6769.89	57.4294	29.4168
rna-XR_002639331.1	4949	4845.89	383.039	274.103
rna-XR_002639328.1	576	475.455	1.49223	10.8835
rna-XR_002637493.1	1981	1877.89	27.531	50.839
rna-XR_002639142.1	4052	3948.89	25.1489	22.0846
rna-XR_002639143.1	1776	1672.89	5	10.3645
rna-XR_002639218.1	6249	6145.89	90.3689	50.9891
rna-XR_002633990.1	2189	2085.89	60	99.748
rna-XR_002633994.1	13871	13767.9	503.069	126.708
rna-XR_002633989.1	1301	1197.89	177	512.391
rna-XR_002637639.1	1965	1861.89	0	0
rna-XR_002637641.1	2339	2235.89	19	29.4678
rna-XR_002636585.1	3459	3355.89	22	22.7331
rna-XR_002637687.1	23847	23743.9	181.24	26.4695
rna-XR_002637686.1	20703	20599.9	146.643	24.6854
rna-XR_002637682.1	20296	20192.9	291.239	50.0143
rna-XR_002637684.1	14299	14195.9	0	0
rna-XR_002637685.1	9252	9148.89	0	0
rna-XR_002637688.1	7694	7590.89	0.00359795	0.00164364
rna-XR_002637683.1	7584	7480.89	0.00802041	0.00371781
rna-XR_002637453.1	7631	7527.89	30	13.8195
rna-XR_002637596.1	6923	6819.89	443.44	225.476
rna-XR_002637884.1	1653	1549.89	9	20.1366
rna-XR_002637648.1	1704	1600.89	4	8.66449
rna-XR_002634904.1	2552	2448.89	54.8674	77.6943
rna-XR_002635937.1	2064	1960.89	8.38871	14.835
rna-XR_002635938.1	1077	973.886	1.66142	5.9158
rna-XR_002637712.1	3545	3441.89	10.4563	10.5348
rna-XR_002635864.1	820	718.438	111.319	537.308
rna-XR_002639527.1	2722	2618.89	13.8162	18.2942
rna-XR_002638454.1	1701	1597.89	4	8.68076
rna-XR_002636217.1	3079	2975.89	54.4675	63.4695
rna-XR_002636245.1	5545	5441.89	1830.99	1166.76
rna-XR_002636251.1	3325	3221.89	107.105	115.277
rna-XR_002637871.1	1356	1252.89	75.1563	208.016
rna-XR_002638817.1	571	470.526	9.53211	70.2504
rna-XR_002639340.1	1733	1629.89	65	138.293
rna-XR_002636108.1	5480	5376.89	0	0
rna-XR_002636103.1	5686	5582.89	126.136	78.3475
rna-XR_002636111.1	6895	6791.89	74.0313	37.798
rna-XR_002636110.1	1447	1343.89	24.2723	62.6315
rna-XR_002636102.1	4459	4355.89	70.1373	55.8362
rna-XR_002638676.1	959	856.083	14.7035	59.5591
rna-XR_002635843.1	1975	1871.89	114.735	212.55
rna-XR_002636610.1	2026	1922.89	13	23.4441
rna-XR_002635080.1	2533	2429.89	38.9632	55.6048
rna-XR_002634898.1	2953	2849.89	98.3696	119.695
rna-XR_002636294.1	2428	2324.89	42.6622	63.6334
rna-XR_002636554.1	2610	2506.89	431.492	596.872
rna-XR_002637587.1	1813	1709.89	20	40.5608
rna-XR_002636941.1	6130	6026.89	20.6543	11.8839
rna-XR_002638522.1	1879	1775.89	165	322.19
rna-XR_002638528.1	1438	1334.89	67.8269	176.198
rna-XR_002638527.1	1608	1504.89	37.0486	85.3713
rna-XR_002638526.1	4568	4464.89	175.522	136.321
rna-XR_002638523.1	2010	1906.89	0	0
rna-XR_002638303.1	1445	1341.89	3.79867	9.81657
rna-XR_002638302.1	1624	1520.89	13.8227	31.5166
rna-XR_002638310.1	723	621.583	6.1063	34.0661
rna-XR_002638309.1	1739	1635.89	50.0509	106.097
rna-XR_002638306.1	1749	1645.89	27.5745	58.0967
rna-XR_002638305.1	4939	4835.89	36.5081	26.1792
rna-XR_002638307.1	1124	1020.89	179	608.022
rna-XR_002638301.1	1470	1366.89	518	1314.14
rna-XR_002638308.1	3291	3187.89	159.912	173.949
rna-XR_002635830.1	1678	1574.89	12.4008	27.3052
rna-XR_002635827.1	1699	1595.89	3.53026e-05	7.67094e-05
rna-XR_002635061.1	3514	3410.89	52.8665	53.7474
rna-XR_002635063.1	3514	3410.89	52.8665	53.7474
rna-XR_002637673.1	727	625.583	10.8502	60.1444
rna-XR_002638010.1	1502	1398.89	4.4612	11.0589
rna-XR_002634859.1	6557	6453.89	190.782	102.508
rna-XR_002638247.1	9663	9559.89	24506.7	8889.45
rna-XR_002638246.1	1443	1339.89	14.1637	36.6565
rna-XR_002638245.1	1857	1753.89	45.6879	90.3323
rna-XR_002639826.1	4204	4100.89	74.7487	63.2076
rna-XR_002638966.1	4828	4724.89	139.368	102.286
rna-XR_002638963.1	1491	1387.89	47	117.432
rna-XR_002638967.1	993	889.953	17.2499	67.2147
rna-XR_002638954.1	32641	32537.9	848.582	90.4374
rna-XR_002638956.1	32641	32537.9	848.582	90.4374
rna-XR_002638964.1	2285	2181.89	0	0
rna-XR_002638949.1	1372	1268.89	412.336	1126.87
rna-XR_002638953.1	3664	3560.89	39.6106	38.5742
rna-XR_002638951.1	3629	3525.89	1.97606e-06	1.94346e-06
rna-XR_002638955.1	3629	3525.89	1.97606e-06	1.94346e-06
rna-XR_002638961.1	2843	2739.89	51.0695	64.6357
rna-XR_002638946.1	4999	4895.89	452.175	320.272
rna-XR_002638945.1	6599	6495.89	0	0
rna-XR_002638943.1	6618	6514.89	118.822	63.246
rna-XR_002638947.1	7855	7751.89	152.848	68.375
rna-XR_002638948.1	7855	7751.89	152.848	68.375
rna-XR_002638959.1	1099	995.886	22.0151	76.6574
rna-XR_002638965.1	2260	2156.89	82.1055	132.004
rna-XR_002636492.1	2399	2295.89	42.9723	64.9055
rna-XR_002636651.1	2850	2746.89	1054.83	1331.64
rna-XR_002638793.1	993	889.953	5.58356	21.7564
rna-XR_002634078.1	3134	3030.89	16.7809	19.1994
rna-XR_002638874.1	2695	2591.89	123.159	164.776
rna-XR_002639565.1	905	802.456	0	0
rna-XR_002639931.1	1414	1310.89	72	190.463
rna-XR_002639932.1	2682	2578.89	174.403	234.512
rna-XR_002634837.1	4045	3941.89	271.624	238.95
rna-XR_002636557.1	1021	917.886	77.0849	291.222
rna-XR_002637526.1	2367	2263.89	33	50.5479
rna-XR_002638529.1	3246	3142.89	24	26.4805
rna-XR_002634986.1	1778	1674.89	450	931.688
rna-XR_002635628.1	1288	1184.89	120	351.195
rna-XR_002638593.1	17761	17657.9	262.237	51.4989
rna-XR_002636553.1	1322	1218.89	10	28.4499
rna-XR_002638838.1	7138	7034.89	106.267	52.3825
rna-XR_002638839.1	7141	7037.89	70.4533	34.7139
rna-XR_002638080.1	5531	5427.89	146.876	93.8344
rna-XR_002639722.1	2612	2508.89	70	96.7521
rna-XR_002638264.1	2048	1944.89	72	128.375
rna-XR_002633663.1	1498	1394.89	50	124.301
rna-XR_002633662.1	7992	7888.89	1706.39	750.075
rna-XR_002637946.1	1880	1776.89	12.7181	24.8202
rna-XR_002639983.1	767	665.438	199.097	1037.53
rna-XR_002639982.1	2103	1999.89	29.3716	50.929
rna-XR_002638078.1	2504	2400.89	57.1565	82.5539
rna-XR_002633751.1	1991	1887.89	827	1519.05
rna-XR_002636430.1	7596	7492.89	111.737	51.7118
rna-XR_002638224.1	4186	4082.89	154.198	130.965
rna-XR_002633802.1	1198	1094.89	35.6173	112.807
rna-XR_002638445.1	1468	1364.89	11	27.9473
rna-XR_002635629.1	1548	1444.89	0.0107067	0.0256961
rna-XR_002635631.1	1546	1442.89	0.0406972	0.0978084
rna-XR_002635630.1	1537	1433.89	16.9486	40.9885
rna-XR_002635771.1	1655	1551.89	98.6095	220.345
rna-XR_002635772.1	1633	1529.89	0.0579368	0.131322
rna-XR_002638358.1	4213	4109.89	155.733	131.4
rna-XR_002639602.1	1110	1006.89	9.91161	34.1356
rna-XR_002638256.1	639	537.967	13	83.7975
rna-XR_002638056.1	1059	955.886	27.9232	101.298
rna-XR_002637756.1	1608	1504.89	61	140.563
rna-XR_002637665.1	847	745.326	44	204.715
rna-XR_002634963.1	1187	1083.89	87.4649	279.83
rna-XR_002636599.1	4711	4607.89	373.182	280.842
rna-XR_002639766.1	5237	5133.89	33	22.2901
rna-XR_002639642.1	881	778.693	7.32658	32.6271
rna-XR_002639641.1	1139	1035.89	1.43088	4.78998
rna-XR_002636930.1	710	608.583	5.12073	29.178
rna-XR_002638482.1	3558	3454.89	261.192	262.162
rna-XR_002637529.1	881	778.693	28.8392	128.428
rna-XR_002634513.1	2408	2304.89	10	15.0451
rna-XR_002636295.1	2793	2689.89	18.0078	23.2151
rna-XR_002636739.1	1044	940.886	28	103.196
rna-XR_002637883.1	1089	985.886	16	56.2778
rna-XR_002637436.1	5253	5149.89	648.413	436.614
rna-XR_002637437.1	1786	1682.89	126.042	259.718
rna-XR_002638150.1	8865	8761.89	267.897	106.026
rna-XR_002639268.1	1747	1643.89	51.4874	108.611
rna-XR_002637603.1	1350	1246.89	56.4413	156.969
rna-XR_002637605.1	1768	1664.89	13	27.0771
rna-XR_002637668.1	4890	4786.89	2033	1472.75
rna-XR_002637647.1	2918	2814.89	343	422.549
rna-XR_002638534.1	706	604.583	20	114.714
rna-XR_002638628.1	4763	4659.89	189.161	140.767
rna-XR_002638629.1	4763	4659.89	189.161	140.767
rna-XR_002639363.1	1283	1179.89	36.7022	107.869
rna-XR_002639364.1	1455	1351.89	36.1315	92.6806
rna-XR_002635622.1	676	574.759	12	72.4
rna-XR_002635617.1	14178	14074.9	2861.4	704.979
rna-XR_002635618.1	1900	1796.89	0	0
rna-XR_002635619.1	1900	1796.89	0	0
rna-XR_002638255.1	1614	1510.89	110.551	253.73
rna-XR_002637606.1	1098	994.886	16.9213	58.9798
rna-XR_002637747.1	1552	1448.89	24	57.4408
rna-XR_002637642.1	2126	2022.89	519.074	889.819
rna-XR_002637006.1	2188	2084.89	146.597	243.83
rna-XR_002638214.1	1494	1390.89	55.269	137.795
rna-XR_002634024.1	3566	3462.89	13.1212	13.1395
rna-XR_002638541.1	2020	1916.89	133.906	242.241
rna-XR_002635887.1	4438	4334.89	90.9721	72.7736
rna-XR_002635890.1	1396	1292.89	3.5	9.38753
rna-XR_002636668.1	2129	2025.89	7	11.9819
rna-XR_002637607.1	735	633.536	0	0
rna-XR_002634785.1	4446	4342.89	2.86175	2.28505
rna-XR_002634783.1	4436	4332.89	26.4093	21.136
rna-XR_002637655.1	1865	1761.89	115	226.341
rna-XR_002637084.1	2130	2026.89	0	0
rna-XR_002637018.1	1396	1292.89	3.5	9.38753
rna-XR_002635856.1	6437	6333.89	704.809	385.873
rna-XR_002634460.1	3633	3529.89	69.8788	68.648
rna-XR_002634111.1	3100	2996.89	9	10.414
rna-XR_002634121.1	3225	3121.89	0	0
rna-XR_002637961.1	1742	1638.89	27	57.1292
rna-XR_002634651.1	1493	1389.89	33.0725	82.5146
rna-XR_002634398.1	4048	3944.89	3.88097	3.41153
rna-XR_002634436.1	1850	1746.89	27.6088	54.8058
rna-XR_002638323.1	3712	3608.89	71.6167	68.8152
rna-XR_002638318.1	16421	16317.9	196.443	41.7462
rna-XR_002638320.1	16421	16317.9	196.443	41.7462
rna-XR_002638321.1	16421	16317.9	196.443	41.7462
rna-XR_002638278.1	2480	2376.89	23.709	34.5898
rna-XR_002638279.1	2223	2119.89	0	0
rna-XR_002638270.1	3586	3482.89	36.8414	36.6809
rna-XR_002638272.1	3586	3482.89	36.8414	36.6809
rna-XR_002638277.1	3586	3482.89	36.8414	36.6809
rna-XR_002638052.1	2758	2654.89	84.7509	110.699
rna-XR_002637577.1	497	397.248	2	17.4587
rna-XR_002637581.1	1435	1331.89	7	18.2253
rna-XR_002637576.1	652	550.843	8	50.3623
rna-XR_002638049.1	1279	1175.89	288	849.319
rna-XR_002638048.1	5966	5862.89	591.888	350.084
rna-XR_002637664.1	778	676.438	0	0
rna-XR_002634866.1	1305	1201.89	15	43.2784
rna-XR_002634137.1	1682	1578.89	43.8663	96.3437
rna-XR_002639373.1	9842	9738.89	221.545	78.8853
rna-XR_002638923.1	447	347.535	6	59.8682
rna-XR_002638924.1	1436	1332.89	21	54.6348
rna-XR_002638202.1	6814	6710.89	49.9224	25.7964
rna-XR_002638203.1	6814	6710.89	49.9224	25.7964
rna-XR_002638204.1	6814	6710.89	49.9224	25.7964
rna-XR_002638205.1	6814	6710.89	49.9224	25.7964
rna-XR_002638206.1	6814	6710.89	49.9224	25.7964
rna-XR_002637672.1	16611	16507.9	85.0047	17.8564
rna-XR_002637474.1	1286	1182.89	8.0653	23.644
rna-XR_002637435.1	1704	1600.89	15.9347	34.5165
rna-XR_002636112.1	26579	26475.9	4018.27	526.298
rna-XR_002638767.1	8837	8733.89	80	31.7633
rna-XR_002635684.1	1317	1213.89	7.93429	22.6659
rna-XR_002634696.1	1468	1364.89	3.09662	7.86746
rna-XR_002634699.1	923	820.334	0	0
rna-XR_002634692.1	1516	1412.89	21.4088	52.5446
rna-XR_002635449.1	3523	3419.89	302.217	306.444
rna-XR_002637485.1	17567	17463.9	146.037	28.9978
rna-XR_002637484.1	6567	6463.89	19.3997	10.4075
rna-XR_002638388.1	675	573.759	4	24.1754
rna-XR_002636185.1	8085	7981.89	31.9379	13.8754
rna-XR_002636192.1	8083	7979.89	40.6651	17.6713
rna-XR_002636183.1	8066	7962.89	317.737	138.37
rna-XR_002636190.1	8066	7962.89	317.737	138.37
rna-XR_002636184.1	8065	7961.89	358.631	156.198
rna-XR_002636189.1	8065	7961.89	358.631	156.198
rna-XR_002637601.1	17568	17464.9	217.025	43.0912
rna-XR_002638636.1	4843	4739.89	210.316	153.868
rna-XR_002637671.1	1478	1374.89	49	123.587
rna-XR_002636291.1	2008	1904.89	37	67.356
rna-XR_002637960.1	858	756.213	21	96.2983
rna-XR_002637517.1	3896	3792.89	438.256	400.683
rna-XR_002634610.1	1591	1487.89	15.3601	35.7987
rna-XR_002634612.1	1462	1358.89	1.44711e-05	3.69286e-05
rna-XR_002634617.1	1472	1368.89	22.4935	56.9813
rna-XR_002637016.1	1284	1180.89	17.0657	50.1141
rna-XR_002638146.1	909	806.456	91	391.295
rna-XR_002636834.1	6279	6175.89	41.9518	23.5556
rna-XR_002636833.1	9294	9190.89	124.984	47.1563
rna-XR_002635793.1	840	738.438	8	37.5681
rna-XR_002639774.1	5425	5321.89	104.413	68.0352
rna-XR_002639776.1	5425	5321.89	104.413	68.0352
rna-XR_002638969.1	1288	1184.89	86.2427	252.4
rna-XR_002638910.1	1127	1023.89	36	121.925
rna-XR_002637830.1	1769	1665.89	49.7719	103.605
rna-XR_002637831.1	3233	3129.89	462.727	512.673
rna-XR_002637832.1	1827	1723.89	13	26.1504
rna-XR_002634053.1	2717	2613.89	73	96.8455
rna-XR_002636597.1	3071	2967.89	69.4813	81.1828
rna-XR_002636381.1	1987	1883.89	202	371.826
rna-XR_002639724.1	9529	9425.89	5.30041	1.94998
rna-XR_002639723.1	11932	11828.9	0	0
rna-XR_002639725.1	11932	11828.9	0	0
rna-XR_002634050.1	1693	1589.89	15	32.7166
rna-XR_002638619.1	18267	18163.9	219.017	41.8132
rna-XR_002638620.1	18270	18166.9	186.783	35.6533
rna-XR_002638618.1	5387	5283.89	13.6921	8.98588
rna-XR_002635109.1	3583	3479.89	408.137	406.71
rna-XR_002634936.1	4886	4782.89	0	0
rna-XR_002634939.1	6949	6845.89	30.3079	15.3522
rna-XR_002639204.1	13715	13611.9	1540.85	392.541
rna-XR_002638136.1	1546	1442.89	6	14.4199
rna-XR_002637401.1	2095	1991.89	21	36.5593
rna-XR_002638635.1	2231	2127.89	10	16.2965
rna-XR_002638367.1	1191	1087.89	6	19.1254
rna-XR_002638368.1	1069	965.886	0	0
rna-XR_002639639.1	3931	3827.89	514.467	466.06
rna-XR_002633819.1	3320	3216.89	122.735	132.305
rna-XR_002633818.1	3319	3215.89	165.627	178.597
rna-XR_002635626.1	2122	2018.89	0	0
rna-XR_002635627.1	2125	2021.89	0	0
rna-XR_002635683.1	1802	1698.89	20.624	42.0971
rna-XR_002634054.1	3514	3410.89	1059.1	1076.75
rna-XR_002635957.1	15209	15105.9	501.686	115.167
rna-XR_002638153.1	4403	4299.89	34.294	27.6569
rna-XR_002638872.1	4714	4610.89	24.6688	18.5527
rna-XR_002638873.1	4706	4602.89	0	0
rna-XR_002634501.1	6852	6748.89	534.377	274.574
rna-XR_002639721.1	1365	1261.89	509.885	1401.18
rna-XR_002638249.1	383	284.171	0	0
rna-XR_002638668.1	394	295.082	0	0
rna-XR_002638597.1	395	296.06	3.20221	37.5071
rna-XR_002638483.1	588	487.381	20.7978	147.976
rna-XR_002637845.1	4026	3922.89	63.5215	56.1511
rna-XR_002637904.1	3407	3303.89	22.9999	24.1404
rna-XR_002637903.1	3004	2900.89	0.000124219	0.000148492
rna-XR_002637180.1	1621	1517.89	7	15.992
rna-XR_002638971.1	18140	18036.9	2387.23	458.962
rna-XR_002638972.1	3166	3062.89	8.47227	9.59208
rna-XR_002640012.1	1574	1470.89	4.32047	10.1858
rna-XR_002639994.1	5107	5003.89	0	0
rna-XR_002640000.1	5281	5177.89	45.8725	30.7216
rna-XR_002636552.1	23030	22926.9	1.43772	0.217457
rna-XR_002636549.1	23979	23875.9	1206.26	175.197
rna-XR_002636543.1	16093	15989.9	5.90748	1.28115
rna-XR_002636547.1	24004	23900.9	439.846	63.816
rna-XR_002639955.1	4145	4041.89	438	375.78
rna-XR_002639855.1	2060	1956.89	39	69.1103
rna-XR_002636616.1	4861	4757.89	596.678	434.88
rna-XR_002634343.1	17239	17135.9	392.518	79.4321
rna-XR_002634344.1	17236	17132.9	0.850956	0.172234
rna-XR_002634346.1	17236	17132.9	0.850956	0.172234
rna-XR_002634347.1	17234	17130.9	0.952318	0.192773
rna-XR_002635776.1	1993	1889.89	16.2722	29.8575
rna-XR_002633734.1	1473	1369.89	42	106.318
rna-XR_002635327.1	6895	6791.89	725.653	370.495
rna-XR_002635815.1	2079	1975.89	12.2597	21.516
rna-XR_002633725.1	4845	4741.89	132	96.5309
rna-XR_002636556.1	1532	1428.89	93.9727	228.059
rna-XR_002636914.1	3481	3377.89	1076.51	1105.13
rna-XR_002638149.1	2166	2062.89	26.253	44.1314
rna-XR_002634988.1	426	326.687	15	159.222
rna-XR_002637826.1	1139	1035.89	7.26473	24.3193
rna-XR_002637828.1	831	729.438	6	28.5237
rna-XR_002637835.1	2857	2753.89	241.132	303.635
rna-XR_002638152.1	1269	1165.89	30.6745	91.2356
rna-XR_002636253.1	436	336.586	11	113.329
rna-XR_002637898.1	2914	2810.89	94.3635	116.414
rna-XR_002637899.1	2914	2810.89	94.3635	116.414
rna-XR_002637900.1	2914	2810.89	94.3635	116.414
rna-XR_002637901.1	1384	1280.89	10	27.0728
rna-XR_002637897.1	911	808.456	69.5106	298.152
rna-XR_002637877.1	3215	3111.89	224.303	249.951
rna-XR_002637878.1	3215	3111.89	224.303	249.951
rna-XR_002637879.1	3215	3111.89	224.303	249.951
rna-XR_002637516.1	3955	3851.89	322.787	290.594
rna-XR_002637679.1	2492	2388.89	38.8234	56.3561
rna-XR_002637580.1	411	311.832	0.880239	9.78866
rna-XR_002637800.1	868	765.983	10.1198	45.8136
rna-XR_002637869.1	10703	10599.9	64.199	21.0025
rna-XR_002637822.1	4028	3924.89	308	272.124
rna-XR_002637616.1	13901	13797.9	63.5	15.959
rna-XR_002637617.1	13901	13797.9	63.5	15.959
rna-XR_002637618.1	13901	13797.9	63.5	15.959
rna-XR_002637619.1	13901	13797.9	63.5	15.959
rna-XR_002637620.1	13901	13797.9	63.5	15.959
rna-XR_002637621.1	13901	13797.9	63.5	15.959
rna-XR_002637622.1	13901	13797.9	63.5	15.959
rna-XR_002637623.1	13901	13797.9	63.5	15.959
rna-XR_002637658.1	1032	928.886	6.04664	22.5733
rna-XR_002637711.1	3138	3034.89	2305.16	2633.91
rna-XR_002637741.1	5733	5629.89	196.701	121.158
rna-XR_002637662.1	4578	4474.89	42	32.547
rna-XR_002637416.1	508	408.096	5.92754	50.368
rna-XR_002637567.1	2997	2893.89	411.23	492.772
rna-XR_002637637.1	1295	1191.89	7	20.366
rna-XR_002637638.1	986	882.953	6	23.5644
rna-XR_002637455.1	665	563.759	5	30.7553
rna-XR_002637440.1	11122	11018.9	706.165	222.235
rna-XR_002637438.1	2143	2039.89	1.91211	3.2505
rna-XR_002637439.1	2143	2039.89	1.91211	3.2505
rna-XR_002637382.1	25674	25570.9	73.7975	10.0078
rna-XR_002637381.1	12357	12253.9	1229.05	347.807
rna-XR_002637842.1	2037	1933.89	25.8922	46.4282
rna-XR_002637553.1	749	647.536	15	80.3287
rna-XR_002637765.1	5544	5440.89	806.594	514.078
rna-XR_002637725.1	3485	3381.89	14.5431	14.9122
rna-XR_002637726.1	3485	3381.89	14.5431	14.9122
rna-XR_002637727.1	3384	3280.89	0	0
rna-XR_002637442.1	3907	3803.89	367.934	335.417
rna-XR_002637865.1	3388	3284.89	121.118	127.859
rna-XR_002637615.1	1129	1025.89	5	16.9011
rna-XR_002637866.1	3151	3047.89	84.3739	95.9959
rna-XR_002637489.1	3027	2923.89	26.0939	30.9473
rna-XR_002637384.1	48779	48675.9	1443.86	102.862
rna-XR_002637510.1	2734	2630.89	81.8902	107.938
rna-XR_002637508.1	11859	11755.9	768.755	226.765
rna-XR_002637507.1	17360	17256.9	1162.42	233.585
rna-XR_002637426.1	6595	6491.89	107.369	57.3523
rna-XR_002637431.1	3271	3167.89	799	874.623
rna-XR_002637389.1	1320	1216.89	52.2515	148.899
rna-XR_002637388.1	3353	3249.89	58.3566	62.2681
rna-XR_002637390.1	1379	1275.89	9	24.461
rna-XR_002637775.1	3235	3131.89	2191.74	2426.76
rna-XR_002637774.1	3231	3127.89	1936.12	2146.47
rna-XR_002637754.1	6410	6306.89	559.565	307.666
rna-XR_002637551.1	1823	1719.89	7.20428	14.5256
rna-XR_002637501.1	865	763.156	6.81156	30.9511
rna-XR_002637502.1	347	248.748	0	0
rna-XR_002637570.1	2710	2606.89	64.5192	85.8244
rna-XR_002637571.1	3569	3465.89	58.4244	58.4552
rna-XR_002637568.1	6683	6579.89	473.542	249.565
rna-XR_002637569.1	6683	6579.89	473.542	249.565
rna-XR_002637867.1	6292	6188.89	1190.68	667.154
rna-XR_002637873.1	645	543.967	10	63.7487
rna-XR_002637863.1	3063	2959.89	0	0
rna-XR_002637695.1	3607	3503.89	27.7927	27.5058
rna-XR_002637847.1	2060	1956.89	97.0759	172.024
