target_id	length	eff_length	est_counts	tpm
rna-XR_002634050.1	1693	1594.05	67	61.1344
rna-XR_002638619.1	18267	18168.1	1498.4	119.959
rna-XR_002638620.1	18270	18171.1	1243.16	99.5087
rna-XR_002638618.1	5387	5288.05	92.8471	25.5379
rna-XR_002635109.1	3583	3484.05	1955.92	816.543
rna-XR_002634936.1	4886	4787.05	0	0
rna-XR_002634939.1	6949	6850.05	331.153	70.3149
rna-XR_002639204.1	13715	13616.1	6059.84	647.325
rna-XR_002638136.1	1546	1447.05	33	33.1698
rna-XR_002637401.1	2095	1996.05	115	83.7991
rna-XR_002638635.1	2231	2132.05	136	92.78
rna-XR_002638367.1	1191	1092.05	72	95.8965
rna-XR_002638368.1	1069	970.05	0	0
rna-XR_002639639.1	3931	3832.05	690.335	262.024
rna-XR_002633819.1	3320	3221.05	281.515	127.121
rna-XR_002633818.1	3319	3220.05	399.961	180.663
rna-XR_002635626.1	2122	2023.05	131.473	94.524
rna-XR_002635627.1	2125	2026.05	24.6031	17.6625
rna-XR_002635683.1	1802	1703.05	72.5871	61.9933
rna-XR_002634054.1	3514	3415.05	3968.35	1690.15
rna-XR_002635957.1	15209	15110.1	1698.79	163.526
rna-XR_002638153.1	4403	4304.05	407.61	137.747
rna-XR_002638872.1	4714	4615.05	19.627	6.18571
rna-XR_002638873.1	4706	4607.05	86.1605	27.2018
rna-XR_002634501.1	6852	6753.05	3382.6	728.558
rna-XR_002639721.1	1365	1266.05	2254.12	2589.64
rna-XR_002638249.1	383	284.193	5.64422	28.8871
rna-XR_002638668.1	394	295.177	7.75583	38.2171
rna-XR_002638597.1	395	296.177	6.37093	31.287
rna-XR_002638483.1	588	489.123	27.229	80.9705
rna-XR_002637845.1	4026	3927.05	615.785	228.074
rna-XR_002637904.1	3407	3308.05	113	49.6843
rna-XR_002637903.1	3004	2905.05	0	0
rna-XR_002637180.1	1621	1522.05	96	91.7392
rna-XR_002638971.1	18140	18041.1	12125	977.533
rna-XR_002638972.1	3166	3067.05	0	0
rna-XR_002640012.1	1574	1475.05	41.7348	41.1533
rna-XR_002639994.1	5107	5008.05	0	0
rna-XR_002640000.1	5281	5182.05	157.857	44.3072
rna-XR_002636552.1	23030	22931.1	251.346	15.9427
rna-XR_002636549.1	23979	23880.1	4024.84	245.147
rna-XR_002636543.1	16093	15994.1	0	0
rna-XR_002636547.1	24004	23905.1	2001.97	121.809
rna-XR_002639955.1	4145	4046.05	267	95.9827
rna-XR_002639855.1	2060	1961.05	173	128.313
rna-XR_002636616.1	4861	4762.05	2290.81	699.692
rna-XR_002634343.1	17239	17140.1	2800.55	237.654
rna-XR_002634344.1	17236	17137.1	37.6453	3.19512
rna-XR_002634346.1	17236	17137.1	37.6453	3.19512
rna-XR_002634347.1	17234	17135.1	42.9575	3.64642
rna-XR_002635776.1	1993	1894.05	156.559	120.227
rna-XR_002633734.1	1473	1374.05	119.242	126.224
rna-XR_002635327.1	6895	6796.05	1844.83	394.832
rna-XR_002635815.1	2079	1980.05	200.594	147.351
rna-XR_002633725.1	4845	4746.05	381	116.763
rna-XR_002636556.1	1532	1433.05	487.344	494.638
rna-XR_002636914.1	3481	3382.05	1343.51	577.793
rna-XR_002638149.1	2166	2067.05	207.377	145.922
rna-XR_002634988.1	426	327.143	37	164.504
rna-XR_002637826.1	1139	1040.05	61.4328	85.9131
rna-XR_002637828.1	831	732.094	55	109.272
rna-XR_002637835.1	2857	2758.05	1149.04	605.964
rna-XR_002638152.1	1269	1170.05	527.159	655.314
rna-XR_002636253.1	436	337.143	149	642.813
rna-XR_002637898.1	2914	2815.05	119.962	61.9828
rna-XR_002637899.1	2914	2815.05	119.962	61.9828
rna-XR_002637900.1	2914	2815.05	119.962	61.9828
rna-XR_002637901.1	1384	1285.05	68	76.9665
rna-XR_002637897.1	911	812.094	120.889	216.517
rna-XR_002637877.1	3215	3116.05	115.038	53.6969
rna-XR_002637878.1	3215	3116.05	115.038	53.6969
rna-XR_002637879.1	3215	3116.05	115.038	53.6969
rna-XR_002637516.1	3955	3856.05	908.066	342.521
rna-XR_002637679.1	2492	2393.05	163.657	99.4707
rna-XR_002637580.1	411	312.177	13.938	64.94
rna-XR_002637800.1	868	769.094	74.062	140.065
rna-XR_002637869.1	10703	10604.1	676.794	92.8319
rna-XR_002637822.1	4028	3929.05	457	169.177
rna-XR_002637616.1	13901	13802.1	101.25	10.67
rna-XR_002637617.1	13901	13802.1	101.25	10.67
rna-XR_002637618.1	13901	13802.1	101.25	10.67
rna-XR_002637619.1	13901	13802.1	101.25	10.67
rna-XR_002637620.1	13901	13802.1	101.25	10.67
rna-XR_002637621.1	13901	13802.1	101.25	10.67
rna-XR_002637622.1	13901	13802.1	101.25	10.67
rna-XR_002637623.1	13901	13802.1	101.25	10.67
rna-XR_002637658.1	1032	933.05	19.7074	30.7212
rna-XR_002637711.1	3138	3039.05	179.93	86.115
rna-XR_002637741.1	5733	5634.05	372.03	96.0439
rna-XR_002637662.1	4578	4479.05	333	108.136
rna-XR_002637416.1	508	409.123	17.4474	62.0281
rna-XR_002637567.1	2997	2898.05	736.981	369.882
rna-XR_002637637.1	1295	1196.05	57	69.3168
rna-XR_002637638.1	986	887.05	28	45.9116
rna-XR_002637455.1	665	566.094	20	51.3871
rna-XR_002637440.1	11122	11023.1	3272.99	431.873
rna-XR_002637438.1	2143	2044.05	4.58834	3.26496
rna-XR_002637439.1	2143	2044.05	4.58834	3.26496
rna-XR_002637382.1	25674	25575.1	704.753	40.0805
rna-XR_002637381.1	12357	12258.1	4944.37	586.682
rna-XR_002637842.1	2037	1938.05	153.262	115.023
rna-XR_002637553.1	749	650.094	53	118.58
rna-XR_002637765.1	5544	5445.05	931.342	248.783
rna-XR_002637725.1	3485	3386.05	42.2588	18.1525
rna-XR_002637726.1	3485	3386.05	42.2588	18.1525
rna-XR_002637727.1	3384	3285.05	0	0
rna-XR_002637442.1	3907	3808.05	1367.38	522.276
rna-XR_002637865.1	3388	3289.05	933.57	412.847
rna-XR_002637615.1	1129	1030.05	74	104.493
rna-XR_002637866.1	3151	3052.05	1072.71	511.215
rna-XR_002637489.1	3027	2928.05	59.935	29.7725
rna-XR_002637384.1	48779	48680.1	4254.66	127.124
rna-XR_002637510.1	2734	2635.05	730.865	403.424
rna-XR_002637508.1	11859	11760.1	4244.96	525.021
rna-XR_002637507.1	17360	17261.1	3704.8	312.184
rna-XR_002637426.1	6595	6496.05	1084.61	242.849
rna-XR_002637431.1	3271	3172.05	258	118.302
rna-XR_002637389.1	1320	1221.05	106.624	127.009
rna-XR_002637388.1	3353	3254.05	183.008	81.801
rna-XR_002637390.1	1379	1280.05	96	109.083
rna-XR_002637775.1	3235	3136.05	92.0106	42.6744
rna-XR_002637774.1	3231	3132.05	389.71	180.978
rna-XR_002637754.1	6410	6311.05	1441.95	332.324
rna-XR_002637551.1	1823	1724.05	125.142	105.576
rna-XR_002637501.1	865	766.094	48.8387	92.7246
rna-XR_002637502.1	347	248.221	0	0
rna-XR_002637570.1	2710	2611.05	286.064	159.353
rna-XR_002637571.1	3569	3470.05	570.13	238.974
rna-XR_002637568.1	6683	6584.05	2449.41	541.105
rna-XR_002637569.1	6683	6584.05	2449.41	541.105
rna-XR_002637867.1	6292	6193.05	2380.94	559.186
rna-XR_002637873.1	645	546.123	135	359.547
rna-XR_002637863.1	3063	2964.05	6.22911	3.0567
rna-XR_002637695.1	3607	3508.05	194.428	80.6133
rna-XR_002637847.1	2060	1961.05	446.68	331.299
rna-XR_002637697.1	7653	7554.05	3549.4	683.421
rna-XR_002637409.1	3634	3535.05	77.5642	31.9138
rna-XR_002637481.1	13068	12969.1	761	85.3472
