target_id	length	eff_length	est_counts	tpm
rna-XR_002637421.1	2114	1993.91	40.8117	74.0931
rna-XR_002636179.1	2869	2748.91	0	0
rna-XR_002634989.1	5721	5600.91	68.7926	44.4612
rna-XR_002634991.1	5721	5600.91	68.7926	44.4612
rna-XR_002637676.1	1190	1069.91	30	101.502
rna-XR_002639760.1	3442	3321.91	1023.53	1115.36
rna-XR_002637696.1	1358	1237.91	12.167	35.5789
rna-XR_002637764.1	16571	16450.9	78.1085	17.1873
rna-XR_002638213.1	2887	2766.91	5	6.54145
rna-XR_002635759.1	5044	4923.91	14.2922	10.5072
rna-XR_002635760.1	5047	4926.91	1041.71	765.368
rna-XR_002639528.1	3153	3032.91	22	26.258
rna-XR_002637753.1	41923	41802.9	497.347	43.0677
rna-XR_002637752.1	50097	49976.9	1080.13	78.2359
rna-XR_002636558.1	2509	2388.91	39.2654	59.499
rna-XR_002635374.1	2792	2671.91	23.6925	32.0987
rna-XR_002638485.1	25118	24997.9	19.8871	2.87983
rna-XR_002638486.1	25122	25001.9	16.6643	2.41276
rna-XR_002638487.1	20258	20137.9	837.322	150.514
rna-XR_002637599.1	1516	1395.91	1357	3519.02
rna-XR_002637108.1	2570	2449.91	88	130.026
rna-XR_002638776.1	6414	6293.91	48.1749	27.7076
rna-XR_002634884.1	4828	4707.91	330	253.737
rna-XR_002636369.1	6057	5936.91	5.62008	3.42674
rna-XR_002636373.1	6057	5936.91	5.62008	3.42674
rna-XR_002636376.1	6057	5936.91	5.62008	3.42674
rna-XR_002636377.1	6057	5936.91	5.62008	3.42674
rna-XR_002636378.1	6057	5936.91	5.62008	3.42674
rna-XR_002636379.1	6057	5936.91	5.62008	3.42674
rna-XR_002636380.1	6049	5928.91	17.7192	10.8185
rna-XR_002635791.1	5513	5392.91	19.8242	13.3067
rna-XR_002634844.1	2698	2577.91	16	22.4673
rna-XR_002639408.1	2832	2711.91	18.3921	24.5502
rna-XR_002634095.1	6873	6752.91	575.173	308.323
rna-XR_002634101.1	6873	6752.91	575.173	308.323
rna-XR_002639331.1	4949	4828.91	380.166	284.986
rna-XR_002639328.1	576	466.159	0	0
rna-XR_002637493.1	1981	1860.91	40.4622	78.7087
rna-XR_002639142.1	4052	3931.91	41.3895	38.1053
rna-XR_002639143.1	1776	1655.91	9	19.6746
rna-XR_002639218.1	6249	6128.91	258	152.383
rna-XR_002633990.1	2189	2068.91	148	258.952
rna-XR_002633994.1	13871	13750.9	906.407	238.611
rna-XR_002633989.1	1301	1180.91	625	1915.85
rna-XR_002637639.1	1965	1844.91	0	0
rna-XR_002637641.1	2339	2218.91	5	8.15698
rna-XR_002636585.1	3459	3338.91	16.2001	17.5636
rna-XR_002637687.1	23847	23726.9	75.4673	11.5137
rna-XR_002637686.1	20703	20582.9	844.832	148.581
rna-XR_002637682.1	20296	20175.9	715.892	128.444
rna-XR_002637684.1	14299	14178.9	0	0
rna-XR_002637685.1	9252	9131.91	0	0
rna-XR_002637688.1	7694	7573.91	567.989	271.468
rna-XR_002637683.1	7584	7463.91	816.609	396.047
rna-XR_002637453.1	7631	7510.91	63	30.3631
rna-XR_002637596.1	6923	6802.91	712.485	379.123
rna-XR_002637884.1	1653	1532.91	5	11.8074
rna-XR_002637648.1	1704	1583.91	3	6.8563
rna-XR_002634904.1	2552	2431.91	27.2381	40.5441
rna-XR_002635937.1	2064	1943.91	0	0
rna-XR_002635938.1	1077	956.908	5	18.9147
rna-XR_002637712.1	3545	3424.91	5.82569	6.1574
rna-XR_002635864.1	820	706.854	97.1089	497.311
rna-XR_002639527.1	2722	2601.91	2.0604	2.86654
rna-XR_002638454.1	1701	1580.91	19	43.5056
rna-XR_002636217.1	3079	2958.91	48.1911	58.9568
rna-XR_002636245.1	5545	5424.91	8546.61	5702.96
rna-XR_002636251.1	3325	3204.91	113.043	127.681
rna-XR_002637871.1	1356	1235.91	60.3061	176.634
rna-XR_002638817.1	571	461.227	2.16795	17.0151
rna-XR_002639340.1	1733	1612.91	56	125.683
rna-XR_002636108.1	5480	5359.91	0	0
rna-XR_002636103.1	5686	5565.91	85.397	55.5399
rna-XR_002636111.1	6895	6774.91	140.93	75.3008
rna-XR_002636110.1	1447	1326.91	19	51.8336
rna-XR_002636102.1	4459	4338.91	65.1437	54.3489
rna-XR_002638676.1	959	839.586	44.6169	192.368
rna-XR_002635843.1	1975	1854.91	490.507	957.242
rna-XR_002636610.1	2026	1905.91	19	36.087
rna-XR_002635080.1	2533	2412.91	69.791	104.703
rna-XR_002634898.1	2953	2832.91	68.6672	87.7436
rna-XR_002636294.1	2428	2307.91	52.5621	82.4428
rna-XR_002636554.1	2610	2489.91	483.023	702.236
rna-XR_002637587.1	1813	1692.91	106	226.658
rna-XR_002636941.1	6130	6009.91	44.7523	26.9554
rna-XR_002638522.1	1879	1758.91	322	662.691
rna-XR_002638528.1	1438	1317.91	82.1575	225.663
rna-XR_002638527.1	1608	1487.91	72.1126	175.442
rna-XR_002638526.1	4568	4447.91	229.235	186.562
rna-XR_002638523.1	2010	1889.91	0	0
rna-XR_002638303.1	1445	1324.91	8.35543	22.8287
rna-XR_002638302.1	1624	1503.91	74.9693	180.452
rna-XR_002638310.1	723	611.043	0	0
rna-XR_002638309.1	1739	1618.91	23.1923	51.8586
rna-XR_002638306.1	1749	1628.91	29.5625	65.6967
rna-XR_002638305.1	4939	4818.91	48.628	36.5289
rna-XR_002638307.1	1124	1003.91	181	652.654
rna-XR_002638301.1	1470	1349.91	476	1276.44
rna-XR_002638308.1	3291	3170.91	168.928	192.849
rna-XR_002635830.1	1678	1557.91	2.42166	5.6269
rna-XR_002635827.1	1699	1578.91	9.08904e-07	2.08382e-06
rna-XR_002635061.1	3514	3393.91	54.6291	58.267
rna-XR_002635063.1	3514	3393.91	54.6291	58.267
rna-XR_002637673.1	727	614.909	9.84946	57.9829
rna-XR_002638010.1	1502	1381.91	0	0
rna-XR_002634859.1	6557	6436.91	231.039	129.929
rna-XR_002638247.1	9663	9542.91	2493.95	946.031
rna-XR_002638246.1	1443	1322.91	2.35359	6.44021
rna-XR_002638245.1	1857	1736.91	33.7857	70.4132
rna-XR_002639826.1	4204	4083.91	22	19.5005
rna-XR_002638966.1	4828	4707.91	189.922	146.031
rna-XR_002638963.1	1491	1370.91	65	171.634
rna-XR_002638967.1	993	872.971	16.7078	69.2818
rna-XR_002638954.1	32641	32520.9	575.001	64.0036
rna-XR_002638956.1	32641	32520.9	575.001	64.0036
rna-XR_002638964.1	2285	2164.91	13.6564	22.8348
rna-XR_002638949.1	1372	1251.91	0	0
rna-XR_002638953.1	3664	3543.91	32.6061	33.3054
rna-XR_002638951.1	3629	3508.91	0	0
rna-XR_002638955.1	3629	3508.91	0	0
rna-XR_002638961.1	2843	2722.91	23.5323	31.2846
rna-XR_002638946.1	4999	4878.91	559.402	415.049
rna-XR_002638945.1	6599	6478.91	0	0
rna-XR_002638943.1	6618	6497.91	84.3236	46.9758
rna-XR_002638947.1	7855	7734.91	219.01	102.496
rna-XR_002638948.1	7855	7734.91	219.01	102.496
rna-XR_002638959.1	1099	978.908	2.63546	9.74572
rna-XR_002638965.1	2260	2139.91	83.3584	141.011
rna-XR_002636492.1	2399	2278.91	28.5055	45.2794
rna-XR_002636651.1	2850	2729.91	977.662	1296.4
rna-XR_002638793.1	993	872.971	2.20717	9.1524
rna-XR_002634078.1	3134	3013.91	20.6432	24.7939
rna-XR_002638874.1	2695	2574.91	302.941	425.887
rna-XR_002639565.1	905	786.986	28.2226	129.816
rna-XR_002639931.1	1414	1293.91	123	344.112
rna-XR_002639932.1	2682	2561.91	154.544	218.367
rna-XR_002634837.1	4045	3924.91	272.239	251.084
rna-XR_002636557.1	1021	900.908	62.2819	250.253
rna-XR_002637526.1	2367	2246.91	20	32.2213
rna-XR_002638529.1	3246	3125.91	16	18.5286
rna-XR_002634986.1	1778	1657.91	288	628.826
rna-XR_002635628.1	1288	1167.91	131	406.033
rna-XR_002638593.1	17761	17640.9	896.318	183.925
rna-XR_002636553.1	1322	1201.91	28.6374	86.2504
rna-XR_002638838.1	7138	7017.91	114.768	59.1988
rna-XR_002638839.1	7141	7020.91	71.5684	36.9
rna-XR_002638080.1	5531	5410.91	259.096	173.336
rna-XR_002639722.1	2612	2491.91	141	204.826
rna-XR_002638264.1	2048	1927.91	91	170.865
rna-XR_002633663.1	1498	1377.91	60.5606	159.099
rna-XR_002633662.1	7992	7871.91	2833.96	1303.2
rna-XR_002637946.1	1880	1759.91	41.8368	86.0533
rna-XR_002639983.1	767	654.632	178.278	985.823
rna-XR_002639982.1	2103	1982.91	31.8825	58.2033
rna-XR_002638078.1	2504	2383.91	8	12.1478
rna-XR_002633751.1	1991	1870.91	2110	4082.52
rna-XR_002636430.1	7596	7475.91	202.5	98.0528
rna-XR_002638224.1	4186	4065.91	146.325	130.275
rna-XR_002633802.1	1198	1077.91	13.3263	44.7535
rna-XR_002638445.1	1468	1347.91	1	2.68558
rna-XR_002635629.1	1548	1427.91	0.00038844	0.000984741
rna-XR_002635631.1	1546	1425.91	0.00182793	0.00464053
rna-XR_002635630.1	1537	1416.91	1.99778	5.10394
rna-XR_002635771.1	1655	1534.91	5.99338e-06	1.41348e-05
rna-XR_002635772.1	1633	1512.91	50.7966	121.54
rna-XR_002638358.1	4213	4092.91	265.175	234.531
rna-XR_002639602.1	1110	989.908	1.35033	4.9379
rna-XR_002638256.1	639	527.951	2	13.7131
rna-XR_002638056.1	1059	938.908	9	34.6991
rna-XR_002637756.1	1608	1487.91	11	26.7618
rna-XR_002637665.1	847	733.696	2	9.86762
rna-XR_002634963.1	1187	1066.91	16.2403	55.1019
rna-XR_002636599.1	4711	4590.91	588.622	464.126
rna-XR_002639766.1	5237	5116.91	55	38.9093
rna-XR_002639642.1	881	765.232	14.1935	67.142
rna-XR_002639641.1	1139	1018.91	0	0
rna-XR_002636930.1	710	598.174	1.50817	9.12689
rna-XR_002638482.1	3558	3437.91	274.038	288.546
rna-XR_002637529.1	881	765.232	25.3327	119.836
rna-XR_002634513.1	2408	2287.91	55	87.0207
rna-XR_002636295.1	2793	2672.91	7.05513	9.55475
rna-XR_002636739.1	1044	923.908	3	11.7541
rna-XR_002637883.1	1089	968.908	9	33.6247
rna-XR_002637436.1	5253	5132.91	381.224	268.853
rna-XR_002637437.1	1786	1665.91	30	65.1882
rna-XR_002638150.1	8865	8744.91	214.401	88.7504
rna-XR_002639268.1	1747	1626.91	16.1835	36.0086
rna-XR_002637603.1	1350	1229.91	61.4723	180.928
rna-XR_002637605.1	1768	1647.91	16	35.1468
rna-XR_002637668.1	4890	4769.91	110	83.4798
rna-XR_002637647.1	2918	2797.91	354	458.003
rna-XR_002638534.1	706	594.174	46	280.248
rna-XR_002638628.1	4763	4642.91	216.62	168.892
rna-XR_002638629.1	4763	4642.91	216.62	168.892
rna-XR_002639363.1	1283	1162.91	9.73743	30.3108
rna-XR_002639364.1	1455	1334.91	16	43.3878
rna-XR_002635622.1	676	564.557	29	185.947
rna-XR_002635617.1	14178	14057.9	2869.02	738.774
rna-XR_002635618.1	1900	1779.91	0	0
rna-XR_002635619.1	1900	1779.91	0	0
rna-XR_002638255.1	1614	1493.91	31.4558	76.221
rna-XR_002637606.1	1098	977.908	23.5287	87.0959
rna-XR_002637747.1	1552	1431.91	21	53.0888
rna-XR_002637642.1	2126	2005.91	444.884	802.85
rna-XR_002637006.1	2188	2067.91	110.386	193.233
rna-XR_002638214.1	1494	1373.91	19	50.0604
rna-XR_002634024.1	3566	3445.91	75.956	79.7916
rna-XR_002638541.1	2020	1899.91	175.16	333.735
rna-XR_002635887.1	4438	4317.91	803.335	673.476
rna-XR_002635890.1	1396	1275.91	0.5	1.41857
rna-XR_002636668.1	2129	2008.91	5.00083	9.01116
rna-XR_002637607.1	735	622.819	0	0
rna-XR_002634785.1	4446	4325.91	2.11681	1.77134
rna-XR_002634783.1	4436	4315.91	27.3097	22.9057
rna-XR_002637655.1	1865	1744.91	87	180.487
rna-XR_002637084.1	2130	2009.91	4.99917	9.00369
rna-XR_002637018.1	1396	1275.91	0.5	1.41857
rna-XR_002635856.1	6437	6316.91	508.994	291.68
rna-XR_002634460.1	3633	3512.91	70.044	72.1777
rna-XR_002634111.1	3100	2979.91	0	0
rna-XR_002634121.1	3225	3104.91	8	9.32696
rna-XR_002637961.1	1742	1621.91	26	58.0291
rna-XR_002634651.1	1493	1372.91	14.0999	37.1769
rna-XR_002634398.1	4048	3927.91	30.1368	27.7738
rna-XR_002634436.1	1850	1729.91	11.408	23.8718
rna-XR_002638323.1	3712	3591.91	52.0554	52.4613
rna-XR_002638318.1	16421	16300.9	145.873	32.3939
rna-XR_002638320.1	16421	16300.9	145.873	32.3939
rna-XR_002638321.1	16421	16300.9	145.873	32.3939
rna-XR_002638278.1	2480	2359.91	13.1008	20.0956
rna-XR_002638279.1	2223	2102.91	0	0
rna-XR_002638270.1	3586	3465.91	51.9978	54.3083
rna-XR_002638272.1	3586	3465.91	51.9978	54.3083
rna-XR_002638277.1	3586	3465.91	51.9978	54.3083
rna-XR_002638052.1	2758	2637.91	185.38	254.391
rna-XR_002637577.1	497	388.238	0	0
rna-XR_002637581.1	1435	1314.91	1	2.75298
rna-XR_002637576.1	652	540.796	1	6.69368
rna-XR_002638049.1	1279	1158.91	96	299.862
rna-XR_002638048.1	5966	5845.91	1514.89	938.054
rna-XR_002637664.1	778	665.296	6.61515	35.9934
rna-XR_002634866.1	1305	1184.91	4	12.2201
rna-XR_002634137.1	1682	1561.91	16.0808	37.2693
rna-XR_002639373.1	9842	9721.91	212.375	79.0771
rna-XR_002638923.1	447	338.472	29	310.151
rna-XR_002638924.1	1436	1315.91	20	55.0178
rna-XR_002638202.1	6814	6693.91	45.343	24.5205
rna-XR_002638203.1	6814	6693.91	45.343	24.5205
rna-XR_002638204.1	6814	6693.91	45.343	24.5205
rna-XR_002638205.1	6814	6693.91	45.343	24.5205
rna-XR_002638206.1	6814	6693.91	45.343	24.5205
rna-XR_002637672.1	16611	16490.9	76.5544	16.8045
rna-XR_002637474.1	1286	1165.91	0	0
rna-XR_002637435.1	1704	1583.91	11	25.1398
rna-XR_002636112.1	26579	26458.9	2114.55	289.298
rna-XR_002638767.1	8837	8716.91	107	44.4345
rna-XR_002635684.1	1317	1196.91	0	0
rna-XR_002634696.1	1468	1347.91	2.09562	5.62797
rna-XR_002634699.1	923	804.356	0	0
rna-XR_002634692.1	1516	1395.91	0	0
rna-XR_002635449.1	3523	3402.91	323.013	343.612
rna-XR_002637485.1	17567	17446.9	383.9	79.6524
rna-XR_002637484.1	6567	6446.91	158.585	89.045
rna-XR_002638388.1	675	563.557	3	19.27
rna-XR_002636185.1	8085	7964.91	17.5283	7.9663
rna-XR_002636192.1	8083	7962.91	23.1343	10.5168
rna-XR_002636183.1	8066	7945.91	245.403	111.798
rna-XR_002636190.1	8066	7945.91	245.403	111.798
rna-XR_002636184.1	8065	7944.91	282.019	128.496
rna-XR_002636189.1	8065	7944.91	282.019	128.496
rna-XR_002637601.1	17568	17447.9	493.074	102.298
rna-XR_002638636.1	4843	4722.91	209.055	160.232
rna-XR_002637671.1	1478	1357.91	13	34.6555
rna-XR_002636291.1	2008	1887.91	5	9.58711
rna-XR_002637960.1	858	744.535	32	155.584
rna-XR_002637517.1	3896	3775.91	343.94	329.731
rna-XR_002634610.1	1591	1470.91	5.15186	12.6788
rna-XR_002634612.1	1462	1341.91	2.23449	6.02772
rna-XR_002634617.1	1472	1351.91	0.000611251	0.00163671
rna-XR_002637016.1	1284	1163.91	4	12.4406
rna-XR_002638146.1	909	790.758	20	91.5556
rna-XR_002636834.1	6279	6158.91	33.9511	19.9549
rna-XR_002636833.1	9294	9173.91	33.4703	13.207
rna-XR_002635793.1	840	726.696	2	9.96268
rna-XR_002639774.1	5425	5304.91	85.4907	58.3364
rna-XR_002639776.1	5425	5304.91	85.4907	58.3364
rna-XR_002638969.1	1288	1167.91	60.8198	188.51
rna-XR_002638910.1	1127	1006.91	12	43.141
rna-XR_002637830.1	1769	1648.91	71.7006	157.407
rna-XR_002637831.1	3233	3112.91	290.23	337.501
rna-XR_002637832.1	1827	1706.91	7	14.8452
rna-XR_002634053.1	2717	2596.91	114	158.908
rna-XR_002636597.1	3071	2950.91	47.6825	58.4927
rna-XR_002636381.1	1987	1866.91	249	482.809
rna-XR_002639724.1	9529	9408.91	7.35987	2.83158
rna-XR_002639723.1	11932	11811.9	0	0
rna-XR_002639725.1	11932	11811.9	0	0
rna-XR_002634050.1	1693	1572.91	25	57.5354
rna-XR_002638619.1	18267	18146.9	221.975	44.2792
rna-XR_002638620.1	18270	18149.9	184.916	36.8807
rna-XR_002638618.1	5387	5266.91	6.42387	4.41509
rna-XR_002635109.1	3583	3462.91	295.243	308.63
rna-XR_002634936.1	4886	4765.91	1.64558	1.24989
rna-XR_002634939.1	6949	6828.91	9.93055	5.26406
rna-XR_002639204.1	13715	13594.9	1489.35	396.569
rna-XR_002638136.1	1546	1425.91	1	2.53868
rna-XR_002637401.1	2095	1974.91	11	20.1625
rna-XR_002638635.1	2231	2110.91	3	5.14459
rna-XR_002638367.1	1191	1070.91	0	0
rna-XR_002638368.1	1069	948.908	7	26.7038
rna-XR_002639639.1	3931	3810.91	285.198	270.904
rna-XR_002633819.1	3320	3199.91	66.0611	74.7321
rna-XR_002633818.1	3319	3198.91	93.3128	105.594
rna-XR_002635626.1	2122	2001.91	4.84599	8.76269
rna-XR_002635627.1	2125	2004.91	0.926326	1.67251
rna-XR_002635683.1	1802	1681.91	11.8222	25.4446
rna-XR_002634054.1	3514	3393.91	1047.09	1116.82
rna-XR_002635957.1	15209	15088.9	1242.92	298.184
rna-XR_002638153.1	4403	4282.91	54.6178	46.163
rna-XR_002638872.1	4714	4593.91	0.778483	0.613431
rna-XR_002638873.1	4706	4585.91	5.34177	4.21656
rna-XR_002634501.1	6852	6731.91	617.485	332.037
rna-XR_002639721.1	1365	1244.91	1017.88	2959.76
rna-XR_002638249.1	383	275.396	1	13.1444
rna-XR_002638668.1	394	286.252	0	0
rna-XR_002638597.1	395	287.231	0	0
rna-XR_002638483.1	588	478.056	1	7.57216
rna-XR_002637845.1	4026	3905.91	62.7702	58.1741
rna-XR_002637904.1	3407	3286.91	16.3122	17.9648
rna-XR_002637903.1	3004	2883.91	180.688	226.802
rna-XR_002637180.1	1621	1500.91	2	4.82364
rna-XR_002638971.1	18140	18019.9	2084.19	418.681
rna-XR_002638972.1	3166	3045.91	385.197	457.788
rna-XR_002640012.1	1574	1453.91	3.64677	9.07967
rna-XR_002639994.1	5107	4986.91	0	0
rna-XR_002640000.1	5281	5160.91	227.176	159.343
rna-XR_002636552.1	23030	22909.9	368.488	58.2236
rna-XR_002636549.1	23979	23858.9	718.704	109.043
rna-XR_002636543.1	16093	15972.9	0	0
rna-XR_002636547.1	24004	23883.9	225.926	34.242
rna-XR_002639955.1	4145	4024.91	1782	1602.69
rna-XR_002639855.1	2060	1939.91	310	578.468
rna-XR_002636616.1	4861	4740.91	266.113	203.191
rna-XR_002634343.1	17239	17118.9	1861.25	393.575
rna-XR_002634344.1	17236	17115.9	9.0845	1.92132
rna-XR_002634346.1	17236	17115.9	9.0845	1.92132
rna-XR_002634347.1	17234	17113.9	10.3367	2.1864
rna-XR_002635776.1	1993	1872.91	290.775	562.003
rna-XR_002633734.1	1473	1352.91	13.2107	35.3474
rna-XR_002635327.1	6895	6774.91	247.76	132.381
rna-XR_002635815.1	2079	1958.91	7.11574	13.1494
rna-XR_002633725.1	4845	4724.91	196	150.162
rna-XR_002636556.1	1532	1411.91	53.2841	136.612
rna-XR_002636914.1	3481	3360.91	811.444	873.978
rna-XR_002638149.1	2166	2045.91	18.1345	32.0862
rna-XR_002634988.1	426	317.831	0	0
rna-XR_002637826.1	1139	1018.91	6.16254	21.8939
rna-XR_002637828.1	831	717.854	0	0
rna-XR_002637835.1	2857	2736.91	145.746	192.769
rna-XR_002638152.1	1269	1148.91	29.8519	94.0558
rna-XR_002636253.1	436	327.619	5	55.2459
rna-XR_002637898.1	2914	2793.91	80.5933	104.42
rna-XR_002637899.1	2914	2793.91	80.5933	104.42
rna-XR_002637900.1	2914	2793.91	80.5933	104.42
rna-XR_002637901.1	1384	1263.91	2	5.72813
rna-XR_002637897.1	911	792.758	19.0733	87.0932
rna-XR_002637877.1	3215	3094.91	26.74	31.2761
rna-XR_002637878.1	3215	3094.91	26.74	31.2761
rna-XR_002637879.1	3215	3094.91	26.74	31.2761
rna-XR_002637516.1	3955	3834.91	214.02	202.022
rna-XR_002637679.1	2492	2371.91	60.8917	92.9306
rna-XR_002637580.1	411	303.036	0	0
rna-XR_002637800.1	868	753.937	0	0
rna-XR_002637869.1	10703	10582.9	229.738	78.5828
rna-XR_002637822.1	4028	3907.91	390	361.259
rna-XR_002637616.1	13901	13780.9	246.5	64.7497
rna-XR_002637617.1	13901	13780.9	246.5	64.7497
rna-XR_002637618.1	13901	13780.9	246.5	64.7497
rna-XR_002637619.1	13901	13780.9	246.5	64.7497
rna-XR_002637620.1	13901	13780.9	246.5	64.7497
rna-XR_002637621.1	13901	13780.9	246.5	64.7497
rna-XR_002637622.1	13901	13780.9	246.5	64.7497
rna-XR_002637623.1	13901	13780.9	246.5	64.7497
rna-XR_002637658.1	1032	911.908	10.3251	40.9865
rna-XR_002637711.1	3138	3017.91	96.1629	115.345
rna-XR_002637741.1	5733	5612.91	269.74	173.962
rna-XR_002637662.1	4578	4457.91	16	12.9923
rna-XR_002637416.1	508	399.208	9.90009	89.7714
rna-XR_002637567.1	2997	2876.91	151.676	190.849
rna-XR_002637637.1	1295	1174.91	6	18.4861
rna-XR_002637638.1	986	865.971	9	37.6216
rna-XR_002637455.1	665	553.597	1	6.5389
rna-XR_002637440.1	11122	11001.9	865.088	284.637
rna-XR_002637438.1	2143	2022.91	0	0
rna-XR_002637439.1	2143	2022.91	0	0
rna-XR_002637382.1	25674	25553.9	508.401	72.0191
rna-XR_002637381.1	12357	12236.9	1120.24	331.388
rna-XR_002637842.1	2037	1916.91	32.0937	60.6063
rna-XR_002637553.1	749	636.773	3	17.0543
rna-XR_002637765.1	5544	5423.91	2467.69	1646.94
rna-XR_002637725.1	3485	3364.91	1.38391	1.48879
rna-XR_002637726.1	3485	3364.91	1.38391	1.48879
rna-XR_002637727.1	3384	3263.91	0	0
rna-XR_002637442.1	3907	3786.91	179.698	171.774
rna-XR_002637865.1	3388	3267.91	132.032	146.254
rna-XR_002637615.1	1129	1008.91	1	3.58796
rna-XR_002637866.1	3151	3030.91	43.9662	52.5104
rna-XR_002637489.1	3027	2906.91	109.798	136.729
rna-XR_002637384.1	48779	48658.9	4085.76	303.955
rna-XR_002637510.1	2734	2613.91	32.6282	45.1857
rna-XR_002637508.1	11859	11738.9	939.158	289.607
rna-XR_002637507.1	17360	17239.9	720.11	151.204
rna-XR_002637426.1	6595	6474.91	50.373	28.1619
rna-XR_002637431.1	3271	3150.91	292	335.464
rna-XR_002637389.1	1320	1199.91	5.66914	17.1028
rna-XR_002637388.1	3353	3232.91	4.06955	4.55672
rna-XR_002637390.1	1379	1258.91	1	2.87544
rna-XR_002637775.1	3235	3114.91	75.1971	87.3885
rna-XR_002637774.1	3231	3110.91	311.066	361.963
rna-XR_002637754.1	6410	6289.91	451.444	259.811
rna-XR_002637551.1	1823	1702.91	5.06257	10.7616
rna-XR_002637501.1	865	751.101	6.3568	30.6365
rna-XR_002637502.1	347	239.85	0	0
rna-XR_002637570.1	2710	2589.91	54.4868	76.1562
rna-XR_002637571.1	3569	3448.91	40.5591	42.5701
rna-XR_002637568.1	6683	6562.91	780.208	430.341
rna-XR_002637569.1	6683	6562.91	780.208	430.341
rna-XR_002637867.1	6292	6171.91	577.708	338.834
rna-XR_002637873.1	645	533.835	1	6.78096
rna-XR_002637863.1	3063	2942.91	0	0
rna-XR_002637695.1	3607	3486.91	34.3721	35.6833
rna-XR_002637847.1	2060	1939.91	63	117.56
rna-XR_002637697.1	7653	7532.91	834.838	401.179
rna-XR_002637409.1	3634	3513.91	40.0809	41.2901
rna-XR_002637481.1	13068	12947.9	53	14.8175
rna-XR_002637628.1	41970	41849.9	497.885	43.0658
