target_id	length	eff_length	est_counts	tpm
rna-XR_002638307.1	1124	1017.02	154	498.439
rna-XR_002638301.1	1470	1363.02	447	1079.51
rna-XR_002638308.1	3291	3184.02	224.925	232.532
rna-XR_002635830.1	1678	1571.02	11.6443	24.3978
rna-XR_002635827.1	1699	1592.02	1.64114e-06	3.39327e-06
rna-XR_002635061.1	3514	3407.02	203.311	196.429
rna-XR_002635063.1	3514	3407.02	203.311	196.429
rna-XR_002637673.1	727	624.676	14.5217	76.5214
rna-XR_002638010.1	1502	1395.02	10.3114	24.3308
rna-XR_002634859.1	6557	6450.02	367.845	187.726
rna-XR_002638247.1	9663	9556.02	6543.41	2253.97
rna-XR_002638246.1	1443	1336.02	4.11928	10.1491
rna-XR_002638245.1	1857	1750.02	65.6877	123.556
rna-XR_002639826.1	4204	4097.02	102.289	82.1826
rna-XR_002638966.1	4828	4721.02	265.789	185.32
rna-XR_002638963.1	1491	1384.02	52	123.675
rna-XR_002638967.1	993	886.08	40.6035	150.838
rna-XR_002638954.1	32641	32534	1263.91	127.879
rna-XR_002638956.1	32641	32534	1263.91	127.879
rna-XR_002638964.1	2285	2178.02	0.108076	0.163338
rna-XR_002638949.1	1372	1265.02	0	0
rna-XR_002638953.1	3664	3557.02	57.8884	53.5706
rna-XR_002638951.1	3629	3522.02	0.0702762	0.0656807
rna-XR_002638955.1	3629	3522.02	0.0702762	0.0656807
rna-XR_002638961.1	2843	2736.02	60.9287	73.3033
rna-XR_002638946.1	4999	4892.02	840.682	565.671
rna-XR_002638945.1	6599	6492.02	0	0
rna-XR_002638943.1	6618	6511.02	241.314	121.998
rna-XR_002638947.1	7855	7748.02	277.892	118.061
rna-XR_002638948.1	7855	7748.02	277.892	118.061
rna-XR_002638959.1	1099	992.02	6.64458	22.0479
rna-XR_002638965.1	2260	2153.02	131.77	201.46
rna-XR_002636492.1	2399	2292.02	50.517	72.5505
rna-XR_002636651.1	2850	2743.02	1382.28	1658.78
rna-XR_002638793.1	993	886.08	29.4944	109.569
rna-XR_002634078.1	3134	3027.02	40.082	43.5868
rna-XR_002638874.1	2695	2588.02	190.859	242.754
rna-XR_002639565.1	905	798.581	48.8238	201.249
rna-XR_002639931.1	1414	1307.02	86	216.589
rna-XR_002639932.1	2682	2575.02	311.233	397.856
rna-XR_002634837.1	4045	3938.02	646.343	540.264
rna-XR_002636557.1	1021	914.02	122.29	440.411
rna-XR_002637526.1	2367	2260.02	60	87.3896
rna-XR_002638529.1	3246	3139.02	29	30.4106
rna-XR_002634986.1	1778	1671.02	450	886.445
rna-XR_002635628.1	1288	1181.02	97	270.356
rna-XR_002638593.1	17761	17654	598.215	111.541
rna-XR_002636553.1	1322	1215.02	24.9578	67.6152
rna-XR_002638838.1	7138	7031.02	179.681	84.1211
rna-XR_002638839.1	7141	7034.02	108.245	50.6552
rna-XR_002638080.1	5531	5424.02	229.239	139.12
rna-XR_002639722.1	2612	2505.02	155	203.677
rna-XR_002638264.1	2048	1941.02	94	159.411
rna-XR_002633663.1	1498	1391.02	158.817	375.824
rna-XR_002633662.1	7992	7885.02	2110.11	880.891
rna-XR_002637946.1	1880	1773.02	30.9578	57.4749
rna-XR_002639983.1	767	664.457	390.025	1932.17
rna-XR_002639982.1	2103	1996.02	66.6437	109.904
rna-XR_002638078.1	2504	2397.02	79	108.487
rna-XR_002633751.1	1991	1884.02	1002	1750.67
rna-XR_002636430.1	7596	7489.02	280.665	123.363
rna-XR_002638224.1	4186	4079.02	232.273	187.44
rna-XR_002633802.1	1198	1091.02	44.1506	133.206
rna-XR_002638445.1	1468	1361.02	17	41.1155
rna-XR_002635629.1	1548	1441.02	0.00600553	0.0137184
rna-XR_002635631.1	1546	1439.02	0.03127	0.071529
rna-XR_002635630.1	1537	1430.02	53.9627	124.215
rna-XR_002635771.1	1655	1548.02	70.3648	149.623
rna-XR_002635772.1	1633	1526.02	73.3085	158.13
rna-XR_002638358.1	4213	4106.02	332.791	266.791
rna-XR_002639602.1	1110	1003.02	13.84	45.42
rna-XR_002638256.1	639	537.217	17	104.165
rna-XR_002638056.1	1059	952.02	39.1066	135.215
rna-XR_002637756.1	1608	1501.02	43	94.2981
rna-XR_002637665.1	847	743.925	21	92.9204
rna-XR_002634963.1	1187	1080.02	57.3792	174.882
rna-XR_002636599.1	4711	4604.02	467.41	334.181
rna-XR_002639766.1	5237	5130.02	89	57.1073
rna-XR_002639642.1	881	776.014	31.6312	134.173
rna-XR_002639641.1	1139	1032.02	1.96334	6.26221
rna-XR_002636930.1	710	607.718	19.6633	106.506
rna-XR_002638482.1	3558	3451.02	392.538	374.417
rna-XR_002637529.1	881	776.014	63.1909	268.044
rna-XR_002634513.1	2408	2301.02	41	58.6522
rna-XR_002636295.1	2793	2686.02	26.0117	31.8772
rna-XR_002636739.1	1044	937.02	37	129.979
rna-XR_002637883.1	1089	982.02	20	67.0395
rna-XR_002637436.1	5253	5146.02	709.7	453.967
rna-XR_002637437.1	1786	1679.02	53.1028	104.108
rna-XR_002638150.1	8865	8758.02	456.136	171.439
rna-XR_002639268.1	1747	1640.02	134.699	270.357
rna-XR_002637603.1	1350	1243.02	127.243	336.958
rna-XR_002637605.1	1768	1661.02	23	45.58
rna-XR_002637668.1	4890	4783.02	541	372.32
rna-XR_002637647.1	2918	2811.02	308	360.668
rna-XR_002638534.1	706	603.718	41	223.548
rna-XR_002638628.1	4763	4656.02	226.415	160.071
rna-XR_002638629.1	4763	4656.02	226.415	160.071
rna-XR_002639363.1	1283	1176.02	24.6171	68.9039
rna-XR_002639364.1	1455	1348.02	46	112.327
rna-XR_002635622.1	676	573.915	21	120.446
rna-XR_002635617.1	14178	14071	3232.27	756.142
rna-XR_002635618.1	1900	1793.02	0	0
rna-XR_002635619.1	1900	1793.02	0	0
rna-XR_002638255.1	1614	1507.02	87.2894	190.662
rna-XR_002637606.1	1098	991.02	69.6723	231.419
rna-XR_002637747.1	1552	1445.02	68	154.902
rna-XR_002637642.1	2126	2019.02	622.84	1015.45
rna-XR_002637006.1	2188	2081.02	186.942	295.7
rna-XR_002638214.1	1494	1387.02	47.3264	112.316
rna-XR_002634024.1	3566	3459.02	57.4574	54.6782
rna-XR_002638541.1	2020	1913.02	225.822	388.568
rna-XR_002635887.1	4438	4331.02	239.155	181.765
rna-XR_002635890.1	1396	1289.02	6.33333	16.1731
rna-XR_002636668.1	2129	2022.02	14.7281	23.9763
rna-XR_002637607.1	735	632.591	3.77155	19.6254
rna-XR_002634785.1	4446	4339.02	2.72745	2.06912
rna-XR_002634783.1	4436	4329.02	42.2867	32.154
rna-XR_002637655.1	1865	1758.02	174	325.796
rna-XR_002637084.1	2130	2023.02	3.27189	5.32376
rna-XR_002637018.1	1396	1289.02	12.6667	32.3462
rna-XR_002635856.1	6437	6330.02	1162.57	604.552
rna-XR_002634460.1	3633	3526.02	101.543	94.7947
rna-XR_002634111.1	3100	2993.02	0	0
rna-XR_002634121.1	3225	3118.02	34.0227	35.9179
rna-XR_002637961.1	1742	1635.02	52	104.689
rna-XR_002634651.1	1493	1386.02	39.3448	93.4414
rna-XR_002634398.1	4048	3941.02	5.32857	4.45064
rna-XR_002634436.1	1850	1743.02	37.8951	71.5652
rna-XR_002638323.1	3712	3605.02	91.9475	83.9563
rna-XR_002638318.1	16421	16314	319.719	64.5101
rna-XR_002638320.1	16421	16314	319.719	64.5101
rna-XR_002638321.1	16421	16314	319.719	64.5101
rna-XR_002638278.1	2480	2373.02	50.3113	69.7887
rna-XR_002638279.1	2223	2116.02	0	0
rna-XR_002638270.1	3586	3479.02	56.4445	53.4054
rna-XR_002638272.1	3586	3479.02	56.4445	53.4054
rna-XR_002638277.1	3586	3479.02	56.4445	53.4054
rna-XR_002638052.1	2758	2651.02	79.8324	99.1259
rna-XR_002637577.1	497	396.072	4	33.2435
rna-XR_002637581.1	1435	1328.02	11	27.2652
rna-XR_002637576.1	652	550.143	15	89.7504
rna-XR_002638049.1	1279	1172.02	158	443.755
rna-XR_002638048.1	5966	5859.02	974.842	547.684
rna-XR_002637664.1	778	675.457	2.66209	12.9732
rna-XR_002634866.1	1305	1198.02	23	63.1953
rna-XR_002634137.1	1682	1575.02	38.5995	80.6709
rna-XR_002639373.1	9842	9735.02	446.808	151.079
rna-XR_002638923.1	447	346.374	16	152.053
rna-XR_002638924.1	1436	1329.02	52	128.793
rna-XR_002638202.1	6814	6707.02	105.731	51.8914
rna-XR_002638203.1	6814	6707.02	105.731	51.8914
rna-XR_002638204.1	6814	6707.02	105.731	51.8914
rna-XR_002638205.1	6814	6707.02	105.731	51.8914
rna-XR_002638206.1	6814	6707.02	105.731	51.8914
rna-XR_002637672.1	16611	16504	237.793	47.4275
rna-XR_002637474.1	1286	1179.02	21.6726	60.5076
rna-XR_002637435.1	1704	1597.02	65.3274	134.65
rna-XR_002636112.1	26579	26472	4810.84	598.211
rna-XR_002638767.1	8837	8730.02	163	61.4601
rna-XR_002635684.1	1317	1210.02	2.38866	6.49804
rna-XR_002634696.1	1468	1361.02	0	0
rna-XR_002634699.1	923	816.364	0	0
rna-XR_002634692.1	1516	1409.02	38.6679	90.3347
rna-XR_002635449.1	3523	3416.02	394.57	380.211
rna-XR_002637485.1	17567	17460	239.657	45.1821
rna-XR_002637484.1	6567	6460.02	38.5761	19.6564
rna-XR_002638388.1	675	572.915	9	51.7098
rna-XR_002636185.1	8085	7978.02	24.141	9.96051
rna-XR_002636192.1	8083	7976.02	32.5172	13.4198
rna-XR_002636183.1	8066	7959.02	410.165	169.637
rna-XR_002636190.1	8066	7959.02	410.165	169.637
rna-XR_002636184.1	8065	7958.02	476.198	196.972
rna-XR_002636189.1	8065	7958.02	476.198	196.972
rna-XR_002637601.1	17568	17461	364.095	68.6382
rna-XR_002638636.1	4843	4736.02	278.985	193.905
rna-XR_002637671.1	1478	1371.02	35.0784	84.2204
rna-XR_002636291.1	2008	1901.02	37	64.0672
rna-XR_002637960.1	858	754.773	36	157.003
rna-XR_002637517.1	3896	3789.02	736.976	640.247
rna-XR_002634610.1	1591	1484.02	34.9482	77.5186
rna-XR_002634612.1	1462	1355.02	39.0933	94.9682
rna-XR_002634617.1	1472	1365.02	0.00628711	0.0151612
rna-XR_002637016.1	1284	1177.02	15.6113	43.6594
rna-XR_002638146.1	909	802.473	128.361	526.531
rna-XR_002636834.1	6279	6172.02	85.5401	45.6208
rna-XR_002636833.1	9294	9187.02	152.355	54.5888
rna-XR_002635793.1	840	737.075	10	44.659
rna-XR_002639774.1	5425	5318.02	67.1677	41.5749
rna-XR_002639776.1	5425	5318.02	67.1677	41.5749
rna-XR_002638969.1	1288	1181.02	95.2664	265.524
rna-XR_002638910.1	1127	1020.02	26	83.9046
rna-XR_002637830.1	1769	1662.02	79.8659	158.178
rna-XR_002637831.1	3233	3126.02	732.588	771.416
rna-XR_002637832.1	1827	1720.02	46	88.033
rna-XR_002634053.1	2717	2610.02	76	95.8497
rna-XR_002636597.1	3071	2964.02	110.542	122.763
rna-XR_002636381.1	1987	1880.02	241	421.964
rna-XR_002639724.1	9529	9422.02	5.98076	2.08946
rna-XR_002639723.1	11932	11825	6.44795	1.7949
rna-XR_002639725.1	11932	11825	6.44795	1.7949
rna-XR_002634050.1	1693	1586.02	30	62.2635
rna-XR_002638619.1	18267	18160	356.375	64.5968
rna-XR_002638620.1	18270	18163	292.874	53.0779
rna-XR_002638618.1	5387	5280.02	38.0794	23.7397
rna-XR_002635109.1	3583	3476.02	446.545	422.867
rna-XR_002634936.1	4886	4779.02	4.79135	3.3002
rna-XR_002634939.1	6949	6842.02	106.129	51.0589
rna-XR_002639204.1	13715	13608	2288.29	553.524
rna-XR_002638136.1	1546	1439.02	21	48.0367
rna-XR_002637401.1	2095	1988.02	33	54.6404
rna-XR_002638635.1	2231	2124.02	20	30.995
rna-XR_002638367.1	1191	1084.02	8.88541	26.9812
rna-XR_002638368.1	1069	962.02	1.11459	3.81375
rna-XR_002639639.1	3931	3824.02	361.213	310.931
rna-XR_002633819.1	3320	3213.02	118.047	120.938
rna-XR_002633818.1	3319	3212.02	170.867	175.106
rna-XR_002635626.1	2122	2015.02	7.59291	12.4037
rna-XR_002635627.1	2125	2018.02	1.29669	2.1151
rna-XR_002635683.1	1802	1695.02	59.6584	115.856
rna-XR_002634054.1	3514	3407.02	1627.65	1572.56
rna-XR_002635957.1	15209	15102	851.481	185.593
rna-XR_002638153.1	4403	4296.02	86.1426	66.0043
rna-XR_002638872.1	4714	4607.02	24.5006	17.5056
rna-XR_002638873.1	4706	4599.02	0	0
rna-XR_002634501.1	6852	6745.02	1125.94	549.48
rna-XR_002639721.1	1365	1258.02	961.615	2516.14
rna-XR_002638249.1	383	282.715	4	46.5728
rna-XR_002638668.1	394	293.656	0	0
rna-XR_002638597.1	395	294.656	0	0
rna-XR_002638483.1	588	486.663	7	47.3468
rna-XR_002637845.1	4026	3919.02	118.442	99.483
rna-XR_002637904.1	3407	3300.02	65.5091	65.344
rna-XR_002637903.1	3004	2897.02	52.4909	59.6422
rna-XR_002637180.1	1621	1514.02	16	34.7864
rna-XR_002638971.1	18140	18033	4081.84	745.089
rna-XR_002638972.1	3166	3059.02	67.0345	72.1335
rna-XR_002640012.1	1574	1467.02	21.5007	48.2434
rna-XR_002639994.1	5107	5000.02	0	0
rna-XR_002640000.1	5281	5174.02	208.953	132.936
rna-XR_002636552.1	23030	22923	154.86	22.2376
rna-XR_002636549.1	23979	23872	2072.31	285.75
rna-XR_002636543.1	16093	15986	0	0
rna-XR_002636547.1	24004	23897	168.503	23.2105
rna-XR_002639955.1	4145	4038.02	1747	1424.12
rna-XR_002639855.1	2060	1953.02	109	183.713
rna-XR_002636616.1	4861	4754.02	695.288	481.421
rna-XR_002634343.1	17239	17132	1119.4	215.078
rna-XR_002634344.1	17236	17129	0.00279298	0.00053673
rna-XR_002634346.1	17236	17129	0.00279298	0.00053673
rna-XR_002634347.1	17234	17127	0.00107127	0.000205892
rna-XR_002635776.1	1993	1886.02	184.962	322.818
rna-XR_002633734.1	1473	1366.02	16	38.5553
rna-XR_002635327.1	6895	6788.02	596.39	289.206
rna-XR_002635815.1	2079	1972.02	29.436	49.1347
rna-XR_002633725.1	4845	4738.02	187	129.917
rna-XR_002636556.1	1532	1425.02	155.887	360.089
rna-XR_002636914.1	3481	3374.02	943.122	920.113
rna-XR_002638149.1	2166	2059.02	106.067	169.567
rna-XR_002634988.1	426	325.467	1	10.1138
rna-XR_002637826.1	1139	1032.02	10.2846	32.8035
rna-XR_002637828.1	831	728.174	16	72.3278
rna-XR_002637835.1	2857	2750.02	153.401	183.617
rna-XR_002638152.1	1269	1162.02	98.2486	278.313
rna-XR_002636253.1	436	335.444	12	117.756
rna-XR_002637898.1	2914	2807.02	55.767	65.3962
rna-XR_002637899.1	2914	2807.02	55.767	65.3962
rna-XR_002637900.1	2914	2807.02	55.767	65.3962
rna-XR_002637901.1	1384	1277.02	14	36.087
rna-XR_002637897.1	911	804.419	137.275	561.732
rna-XR_002637877.1	3215	3108.02	120.9	128.045
rna-XR_002637878.1	3215	3108.02	120.9	128.045
rna-XR_002637879.1	3215	3108.02	120.9	128.045
rna-XR_002637516.1	3955	3848.02	371.045	317.402
rna-XR_002637679.1	2492	2385.02	24.3841	33.6539
rna-XR_002637580.1	411	310.553	0	0
rna-XR_002637800.1	868	764.207	28	120.606
rna-XR_002637869.1	10703	10596	162.135	50.368
rna-XR_002637822.1	4028	3921.02	271	227.505
rna-XR_002637616.1	13901	13794	167.625	40.0008
rna-XR_002637617.1	13901	13794	167.625	40.0008
rna-XR_002637618.1	13901	13794	167.625	40.0008
rna-XR_002637619.1	13901	13794	167.625	40.0008
rna-XR_002637620.1	13901	13794	167.625	40.0008
rna-XR_002637621.1	13901	13794	167.625	40.0008
rna-XR_002637622.1	13901	13794	167.625	40.0008
rna-XR_002637623.1	13901	13794	167.625	40.0008
rna-XR_002637658.1	1032	925.02	9.17346	32.644
rna-XR_002637711.1	3138	3031.02	576.291	625.855
rna-XR_002637741.1	5733	5626.02	166.611	97.482
rna-XR_002637662.1	4578	4471.02	80	58.8985
rna-XR_002637416.1	508	406.963	6.65516	53.8301
rna-XR_002637567.1	2997	2890.02	262.65	299.156
rna-XR_002637637.1	1295	1188.02	15	41.5612
rna-XR_002637638.1	986	879.08	18	67.4008
rna-XR_002637455.1	665	562.993	3	17.5404
rna-XR_002637440.1	11122	11015	1247.94	372.932
rna-XR_002637438.1	2143	2036.02	0	0
rna-XR_002637439.1	2143	2036.02	0	0
rna-XR_002637382.1	25674	25567	338.627	43.5976
rna-XR_002637381.1	12357	12250	1728.37	464.431
rna-XR_002637842.1	2037	1930.02	31.5655	53.8359
rna-XR_002637553.1	749	646.591	25	127.272
rna-XR_002637765.1	5544	5437.02	1587.32	960.999
rna-XR_002637725.1	3485	3378.02	3.9031	3.80337
rna-XR_002637726.1	3485	3378.02	3.9031	3.80337
rna-XR_002637727.1	3384	3277.02	0	0
rna-XR_002637442.1	3907	3800.02	503.156	435.85
rna-XR_002637865.1	3388	3281.02	177.134	177.711
rna-XR_002637615.1	1129	1022.02	9	28.9871
rna-XR_002637866.1	3151	3044.02	232.346	251.251
rna-XR_002637489.1	3027	2920.02	110.2	124.227
rna-XR_002637384.1	48779	48672	4629.52	313.096
rna-XR_002637510.1	2734	2627.02	174.679	218.876
rna-XR_002637508.1	11859	11752	1134.2	317.686
rna-XR_002637507.1	17360	17253	1355.75	258.664
rna-XR_002637426.1	6595	6488.02	183.084	92.8878
rna-XR_002637431.1	3271	3164.02	310	322.51
rna-XR_002637389.1	1320	1213.02	61.037	165.633
rna-XR_002637388.1	3353	3246.02	28.5652	28.9673
rna-XR_002637390.1	1379	1272.02	6	15.5267
rna-XR_002637775.1	3235	3128.02	602.984	634.537
rna-XR_002637774.1	3231	3124.02	300.791	316.936
rna-XR_002637754.1	6410	6303.02	677.476	353.807
rna-XR_002637551.1	1823	1716.02	10.5622	20.2605
rna-XR_002637501.1	865	761.465	11.9235	51.5438
rna-XR_002637502.1	347	246.997	0	0
rna-XR_002637570.1	2710	2603.02	108.48	137.18
rna-XR_002637571.1	3569	3462.02	116.824	111.077
rna-XR_002637568.1	6683	6576.02	948.118	474.592
rna-XR_002637569.1	6683	6576.02	948.118	474.592
rna-XR_002637867.1	6292	6185.02	1123.64	598.008
rna-XR_002637873.1	645	543.18	21	127.261
rna-XR_002637863.1	3063	2956.02	0	0
rna-XR_002637695.1	3607	3500.02	27.8779	26.2186
rna-XR_002637847.1	2060	1953.02	106.516	179.527
rna-XR_002637697.1	7653	7546.02	1767.34	770.943
rna-XR_002637409.1	3634	3527.02	28.2179	26.3352
rna-XR_002637481.1	13068	12961	165	41.905
rna-XR_002637628.1	41970	41863	1372.84	107.947
rna-XR_002637629.1	39924	39817	83.0175	6.86312
rna-XR_002637627.1	39887	39780	250.514	20.7295
rna-XR_002637630.1	39887	39780	250.514	20.7295
