target_id	length	eff_length	est_counts	tpm
rna-XR_002633935.1	431	316.609	23	147.991
rna-XR_002634061.1	501	386.468	26	137.054
rna-XR_002639939.1	2258	2143.26	818.207	777.714
rna-XR_002636171.1	1823	1708.26	90	107.33
rna-XR_002639137.1	2172	2057.26	2515.26	2490.72
rna-XR_002639138.1	13744	13629.3	2011.22	300.622
rna-XR_002637000.1	940	825.262	6.20159	15.3089
rna-XR_002635934.1	8203	8088.26	1575.48	396.816
rna-XR_002638094.1	4346	4231.26	69.4999	33.4616
rna-XR_002638095.1	4346	4231.26	69.4999	33.4616
rna-XR_002638091.1	4345	4230.26	3.39086e-05	1.63296e-05
rna-XR_002638093.1	4345	4230.26	3.39086e-05	1.63296e-05
rna-XR_002638097.1	4345	4230.26	3.39086e-05	1.63296e-05
rna-XR_002638090.1	4343	4228.26	5.26392e-05	2.53618e-05
rna-XR_002638096.1	4343	4228.26	5.26392e-05	2.53618e-05
rna-XR_002638679.1	12442	12327.3	2764.82	456.912
rna-XR_002638671.1	11226	11111.3	1691.71	310.166
rna-XR_002638132.1	668	553.3	20	73.638
rna-XR_002636687.1	622	507.354	29	116.444
rna-XR_002638840.1	1814	1699.26	160	191.819
rna-XR_002638600.1	25571	25456.3	1414.68	113.213
rna-XR_002635894.1	3468	3353.26	514.906	312.818
rna-XR_002635072.1	2915	2800.26	852.597	620.265
rna-XR_002636555.1	2022	1907.26	65	69.4281
rna-XR_002638364.1	4275	4160.26	3385.45	1657.79
rna-XR_002637425.1	53382	53267.3	1572.76	60.1497
rna-XR_002637423.1	1528	1413.26	1.49178	2.15037
rna-XR_002637424.1	1524	1409.26	20.8199	30.0967
rna-XR_002637419.1	2114	1999.26	373.91	381.004
rna-XR_002637421.1	2114	1999.26	373.91	381.004
rna-XR_002636179.1	2869	2754.26	13.2977	9.83564
rna-XR_002634989.1	5721	5606.26	219.448	79.7427
rna-XR_002634991.1	5721	5606.26	219.448	79.7427
rna-XR_002637676.1	1190	1075.26	65	123.149
rna-XR_002639760.1	3442	3327.26	899.923	550.999
rna-XR_002637696.1	1358	1243.26	118.78	194.631
rna-XR_002637764.1	16571	16456.3	681.257	84.3358
rna-XR_002638213.1	2887	2772.26	132	97
rna-XR_002635759.1	5044	4929.26	261.499	108.074
rna-XR_002635760.1	5047	4932.26	148.501	61.3361
rna-XR_002639528.1	3153	3038.26	384.788	258.005
rna-XR_002637753.1	41923	41808.3	2807.34	136.793
rna-XR_002637752.1	50097	49982.3	580.241	23.6497
rna-XR_002636558.1	2509	2394.26	633.622	539.126
rna-XR_002635374.1	2792	2677.26	140.688	107.053
rna-XR_002638485.1	25118	25003.3	68.6085	5.59002
rna-XR_002638486.1	25122	25007.3	59.1246	4.81653
rna-XR_002638487.1	20258	20143.3	2272.27	229.807
rna-XR_002637599.1	1516	1401.26	52	75.599
rna-XR_002637108.1	2570	2455.26	102	84.632
rna-XR_002638776.1	6414	6299.26	259.386	83.886
rna-XR_002634884.1	4828	4713.26	501	216.545
rna-XR_002636369.1	6057	5942.26	56.7686	19.462
rna-XR_002636373.1	6057	5942.26	56.7686	19.462
rna-XR_002636376.1	6057	5942.26	56.7686	19.462
rna-XR_002636377.1	6057	5942.26	56.7686	19.462
rna-XR_002636378.1	6057	5942.26	56.7686	19.462
rna-XR_002636379.1	6057	5942.26	56.7686	19.462
rna-XR_002636380.1	6049	5934.26	20.498	7.03683
rna-XR_002635791.1	5513	5398.26	388.513	146.617
rna-XR_002634844.1	2698	2583.26	52	41.0079
rna-XR_002639408.1	2832	2717.26	81.4844	61.0907
rna-XR_002634095.1	6873	6758.26	257.327	77.5679
rna-XR_002634101.1	6873	6758.26	257.327	77.5679
rna-XR_002639331.1	4949	4834.26	2465.54	1038.99
rna-XR_002639328.1	576	461.403	3.48999	15.409
rna-XR_002637493.1	1981	1866.26	202.274	220.8
rna-XR_002639142.1	4052	3937.26	338.115	174.945
rna-XR_002639143.1	1776	1661.26	106	129.987
rna-XR_002639218.1	6249	6134.26	249.135	82.7379
rna-XR_002633990.1	2189	2074.26	221	217.051
rna-XR_002633994.1	13871	13756.3	2383.02	352.907
rna-XR_002633989.1	1301	1186.26	884	1518.11
rna-XR_002637639.1	1965	1850.26	0	0
rna-XR_002637641.1	2339	2224.26	80	73.2717
rna-XR_002636585.1	3459	3344.26	140.947	85.8592
rna-XR_002637687.1	23847	23732.3	999.493	85.7971
rna-XR_002637686.1	20703	20588.3	29.3167	2.90087
rna-XR_002637682.1	20296	20181.3	516.771	52.1653
rna-XR_002637684.1	14299	14184.3	0	0
rna-XR_002637685.1	9252	9137.26	0	0
rna-XR_002637688.1	7694	7579.26	0	0
rna-XR_002637683.1	7584	7469.26	0	0
rna-XR_002637453.1	7631	7516.26	247	66.9464
rna-XR_002637596.1	6923	6808.26	1774.41	530.945
rna-XR_002637884.1	1653	1538.26	44	58.2713
rna-XR_002637648.1	1704	1589.26	45	57.6832
rna-XR_002634904.1	2552	2437.26	107.575	89.9165
rna-XR_002635937.1	2064	1949.26	93.1928	97.3967
rna-XR_002635938.1	1077	962.262	19.3487	40.963
rna-XR_002637712.1	3545	3430.26	30.6411	18.1974
rna-XR_002635864.1	820	705.3	95.9748	277.214
rna-XR_002639527.1	2722	2607.26	70.5625	55.1343
rna-XR_002638454.1	1701	1586.26	87	111.732
rna-XR_002636217.1	3079	2964.26	83.555	57.4233
rna-XR_002636245.1	5545	5430.26	6040.72	2266.21
rna-XR_002636251.1	3325	3210.26	452.768	287.321
rna-XR_002637871.1	1356	1241.26	376.418	617.788
rna-XR_002638817.1	571	456.403	17.7057	79.0308
rna-XR_002639340.1	1733	1618.26	64	80.5681
rna-XR_002636108.1	5480	5365.26	0	0
rna-XR_002636103.1	5686	5571.26	294.222	107.586
rna-XR_002636111.1	6895	6780.26	494.357	148.534
rna-XR_002636110.1	1447	1332.26	108.796	166.363
rna-XR_002636102.1	4459	4344.26	578.946	271.49
rna-XR_002638676.1	959	844.262	41.922	101.157
rna-XR_002635843.1	1975	1860.26	295.488	323.592
rna-XR_002636610.1	2026	1911.26	89	94.8641
rna-XR_002635080.1	2533	2418.26	464.426	391.242
rna-XR_002634898.1	2953	2838.26	295.944	212.417
rna-XR_002636294.1	2428	2313.26	124.66	109.783
rna-XR_002636554.1	2610	2495.26	2194.89	1791.96
rna-XR_002637587.1	1813	1698.26	21	25.1911
rna-XR_002636941.1	6130	6015.26	180.536	61.1423
rna-XR_002638522.1	1879	1764.26	119	137.409
rna-XR_002638528.1	1438	1323.26	218.242	335.989
rna-XR_002638527.1	1608	1493.26	305.421	416.673
rna-XR_002638526.1	4568	4453.26	557.54	255.053
rna-XR_002638523.1	2010	1895.26	0	0
rna-XR_002638303.1	1445	1330.26	22.9271	35.111
rna-XR_002638302.1	1624	1509.26	152.684	206.092
rna-XR_002638310.1	723	608.3	19.7051	65.9922
rna-XR_002638309.1	1739	1624.26	189.154	237.242
rna-XR_002638306.1	1749	1634.26	18.9201	23.5849
rna-XR_002638305.1	4939	4824.26	186.209	78.6324
rna-XR_002638307.1	1124	1009.26	175	353.237
rna-XR_002638301.1	1470	1355.26	388	583.231
rna-XR_002638308.1	3291	3176.26	681.088	436.837
rna-XR_002635830.1	1678	1563.26	18.2531	23.7869
rna-XR_002635827.1	1699	1584.26	7.44336e-05	9.57137e-05
rna-XR_002635061.1	3514	3399.26	317.679	190.386
rna-XR_002635063.1	3514	3399.26	317.679	190.386
rna-XR_002637673.1	727	612.3	50.5036	168.031
rna-XR_002638010.1	1502	1387.26	9.07878	13.3322
rna-XR_002634859.1	6557	6442.26	915.928	289.638
rna-XR_002638247.1	9663	9548.26	6287.7	1341.53
rna-XR_002638246.1	1443	1328.26	16.9104	25.936
rna-XR_002638245.1	1857	1742.26	178.242	208.415
rna-XR_002639826.1	4204	4089.26	287.301	143.128
rna-XR_002638966.1	4828	4713.26	898.285	388.262
rna-XR_002638963.1	1491	1376.26	63	93.2549
rna-XR_002638967.1	993	878.262	142.29	330.053
rna-XR_002638954.1	32641	32526.3	3864.79	242.061
rna-XR_002638956.1	32641	32526.3	3864.79	242.061
rna-XR_002638964.1	2285	2170.26	0	0
rna-XR_002638949.1	1372	1257.26	0	0
rna-XR_002638953.1	3664	3549.26	0.262871	0.150882
rna-XR_002638951.1	3629	3514.26	97.7334	56.6554
rna-XR_002638955.1	3629	3514.26	97.7334	56.6554
rna-XR_002638961.1	2843	2728.26	188.196	140.526
rna-XR_002638946.1	4999	4884.26	1797.5	749.724
rna-XR_002638945.1	6599	6484.26	0	0
rna-XR_002638943.1	6618	6503.26	491.851	154.076
rna-XR_002638947.1	7855	7740.26	643.321	169.318
rna-XR_002638948.1	7855	7740.26	643.321	169.318
rna-XR_002638959.1	1099	984.262	67.1865	139.06
rna-XR_002638965.1	2260	2145.26	401.915	381.668
rna-XR_002636492.1	2399	2284.26	164.986	147.141
rna-XR_002636651.1	2850	2735.26	1949.08	1451.65
rna-XR_002638793.1	993	878.262	0	0
rna-XR_002634078.1	3134	3019.26	189.338	127.752
rna-XR_002638874.1	2695	2580.26	512.183	404.384
rna-XR_002639565.1	905	790.262	26.1824	67.4948
rna-XR_002639931.1	1414	1299.26	135	211.675
rna-XR_002639932.1	2682	2567.26	1294.01	1026.83
rna-XR_002634837.1	4045	3930.26	1773.14	919.081
rna-XR_002636557.1	1021	906.262	259.099	582.431
rna-XR_002637526.1	2367	2252.26	136	123.013
rna-XR_002638529.1	3246	3131.26	121.581	79.1005
rna-XR_002634986.1	1778	1663.26	49	60.0161
rna-XR_002635628.1	1288	1173.26	31	53.8268
rna-XR_002638593.1	17761	17646.3	950.456	109.727
rna-XR_002636553.1	1322	1207.26	113.625	191.736
rna-XR_002638838.1	7138	7023.26	401.271	116.394
rna-XR_002638839.1	7141	7026.26	269.743	78.2093
rna-XR_002638080.1	5531	5416.26	299.623	112.696
rna-XR_002639722.1	2612	2497.26	111	90.5505
rna-XR_002638264.1	2048	1933.26	87	91.6771
rna-XR_002633663.1	1498	1383.26	233.58	344.004
rna-XR_002633662.1	7992	7877.26	3270.54	845.817
rna-XR_002637946.1	1880	1765.26	11.9092	13.7438
rna-XR_002639983.1	767	652.3	643.603	2010.03
rna-XR_002639982.1	2103	1988.26	188.991	193.642
rna-XR_002638078.1	2504	2389.26	143.796	122.607
rna-XR_002633751.1	1991	1876.26	134	145.493
rna-XR_002636430.1	7596	7481.26	648.452	176.578
rna-XR_002638224.1	4186	4071.26	522.582	261.491
rna-XR_002633802.1	1198	1083.26	104.933	197.338
rna-XR_002638445.1	1468	1353.26	36	54.1942
rna-XR_002635629.1	1548	1433.26	31	44.0624
rna-XR_002635631.1	1546	1431.26	0	0
rna-XR_002635630.1	1537	1422.26	0	0
rna-XR_002635771.1	1655	1540.26	0.000686184	0.000907565
rna-XR_002635772.1	1633	1518.26	443.575	595.186
rna-XR_002638358.1	4213	4098.26	750.207	372.918
rna-XR_002639602.1	1110	995.262	21.0077	43.0005
rna-XR_002638256.1	639	524.328	37	143.758
rna-XR_002638056.1	1059	944.262	62	133.762
rna-XR_002637756.1	1608	1493.26	120	163.711
rna-XR_002637665.1	847	732.262	61	169.705
rna-XR_002634963.1	1187	1072.26	101.602	193.034
rna-XR_002636599.1	4711	4596.26	280.282	124.229
rna-XR_002639766.1	5237	5122.26	183	72.7816
rna-XR_002639642.1	881	766.262	70.6299	187.777
rna-XR_002639641.1	1139	1024.26	1.78667	3.55357
rna-XR_002636930.1	710	595.3	13.6295	46.6418
rna-XR_002638482.1	3558	3443.26	861.405	509.647
rna-XR_002637529.1	881	766.262	139.296	370.334
rna-XR_002634513.1	2408	2293.26	81	71.9554
rna-XR_002636295.1	2793	2678.26	85.312	64.8917
rna-XR_002636739.1	1044	929.262	103	225.804
rna-XR_002637883.1	1089	974.262	40	83.6405
rna-XR_002637436.1	5253	5138.26	1637.15	649.089
rna-XR_002637437.1	1786	1671.26	91.2087	111.179
rna-XR_002638150.1	8865	8750.26	1152.91	268.415
rna-XR_002639268.1	1747	1632.26	386.55	482.446
rna-XR_002637603.1	1350	1235.26	166.199	274.096
rna-XR_002637605.1	1768	1653.26	66	81.3269
rna-XR_002637668.1	4890	4775.26	436	186.004
rna-XR_002637647.1	2918	2803.26	84	61.0447
rna-XR_002638534.1	706	591.3	20	68.9056
rna-XR_002638628.1	4763	4648.26	303.852	133.169
rna-XR_002638629.1	4763	4648.26	303.852	133.169
rna-XR_002639363.1	1283	1168.26	47.3354	82.5426
rna-XR_002639364.1	1455	1340.26	149.174	226.744
rna-XR_002635622.1	676	561.3	9	32.6648
rna-XR_002635617.1	14178	14063.3	3753.63	543.748
rna-XR_002635618.1	1900	1785.26	11.0678	12.6297
rna-XR_002635619.1	1900	1785.26	11.0678	12.6297
rna-XR_002638255.1	1614	1499.26	53.3592	72.5043
rna-XR_002637606.1	1098	983.262	142.056	294.321
rna-XR_002637747.1	1552	1437.26	49	69.4532
rna-XR_002637642.1	2126	2011.26	2065.01	2091.63
rna-XR_002637006.1	2188	2073.26	526.571	517.41
rna-XR_002638214.1	1494	1379.26	51	75.3279
rna-XR_002634024.1	3566	3451.26	40.7014	24.025
rna-XR_002638541.1	2020	1905.26	489.133	523.003
rna-XR_002635887.1	4438	4323.26	229.593	108.188
rna-XR_002635890.1	1396	1281.26	46	73.1395
rna-XR_002636668.1	2129	2014.26	34.7882	35.1843
rna-XR_002637607.1	735	620.3	9.04017	29.6898
rna-XR_002634785.1	4446	4331.26	10.1189	4.75941
rna-XR_002634783.1	4436	4321.26	86.8404	40.9396
rna-XR_002637655.1	1865	1750.26	458.712	533.911
rna-XR_002637084.1	2130	2015.26	42.2118	42.6711
rna-XR_002637018.1	1396	1281.26	23	36.5698
rna-XR_002635856.1	6437	6322.26	2432.67	783.869
rna-XR_002634460.1	3633	3518.26	102.299	59.2344
rna-XR_002634111.1	3100	2985.26	0	0
rna-XR_002634121.1	3225	3110.26	102.042	66.8365
rna-XR_002637961.1	1742	1627.26	85	106.413
rna-XR_002634651.1	1493	1378.26	121.237	179.199
rna-XR_002634398.1	4048	3933.26	20.6422	10.6914
rna-XR_002634436.1	1850	1735.26	68.443	80.3519
rna-XR_002638323.1	3712	3597.26	450.649	255.211
rna-XR_002638318.1	16421	16306.3	760.438	95.0039
rna-XR_002638320.1	16421	16306.3	760.438	95.0039
rna-XR_002638321.1	16421	16306.3	760.438	95.0039
rna-XR_002638278.1	2480	2365.26	149.431	128.704
rna-XR_002638279.1	2223	2108.26	0	0
rna-XR_002638270.1	3586	3471.26	158.066	92.7648
rna-XR_002638272.1	3586	3471.26	158.066	92.7648
rna-XR_002638277.1	3586	3471.26	158.066	92.7648
rna-XR_002638052.1	2758	2643.26	787.256	606.747
rna-XR_002637577.1	497	382.488	10	53.2617
rna-XR_002637581.1	1435	1320.26	53	81.7802
rna-XR_002637576.1	652	537.328	73	276.768
rna-XR_002638049.1	1279	1164.26	40	69.9909
rna-XR_002638048.1	5966	5851.26	1217.56	423.91
rna-XR_002637664.1	778	663.3	4.35193	13.3661
rna-XR_002634866.1	1305	1190.26	42	71.8851
rna-XR_002634137.1	1682	1567.26	25.121	32.6533
rna-XR_002639373.1	9842	9727.26	1020.52	213.728
rna-XR_002638923.1	447	332.559	16	98.013
rna-XR_002638924.1	1436	1321.26	100	154.185
rna-XR_002638202.1	6814	6699.26	146.067	44.4178
rna-XR_002638203.1	6814	6699.26	146.067	44.4178
rna-XR_002638204.1	6814	6699.26	146.067	44.4178
rna-XR_002638205.1	6814	6699.26	146.067	44.4178
rna-XR_002638206.1	6814	6699.26	146.067	44.4178
rna-XR_002637672.1	16611	16496.3	270.585	33.4156
rna-XR_002637474.1	1286	1171.26	10.0944	17.5573
rna-XR_002637435.1	1704	1589.26	80.9056	103.709
rna-XR_002636112.1	26579	26464.3	13671.8	1052.44
rna-XR_002638767.1	8837	8722.26	298	69.6016
rna-XR_002635684.1	1317	1202.26	17.2866	29.2915
rna-XR_002634696.1	1468	1353.26	10.2258	15.3939
rna-XR_002634699.1	923	808.262	27.2589	68.7051
rna-XR_002634692.1	1516	1401.26	95.8945	139.414
rna-XR_002635449.1	3523	3408.26	1133.21	677.343
rna-XR_002637485.1	17567	17452.3	335.322	39.1419
rna-XR_002637484.1	6567	6452.26	0	0
rna-XR_002638388.1	675	560.3	21	76.3539
rna-XR_002636185.1	8085	7970.26	99.4301	25.4143
rna-XR_002636192.1	8083	7968.26	125.569	32.1033
rna-XR_002636183.1	8066	7951.26	915.154	234.472
rna-XR_002636190.1	8066	7951.26	915.154	234.472
rna-XR_002636184.1	8065	7950.26	1028.71	263.599
rna-XR_002636189.1	8065	7950.26	1028.71	263.599
rna-XR_002637601.1	17568	17453.3	409.807	47.8338
rna-XR_002638636.1	4843	4728.26	659.147	283.996
rna-XR_002637671.1	1478	1363.26	72.2759	108.006
rna-XR_002636291.1	2008	1893.26	59	63.4853
rna-XR_002637960.1	858	743.262	47	128.821
rna-XR_002637517.1	3896	3781.26	1850.22	996.825
rna-XR_002634610.1	1591	1476.26	48.3006	66.6532
rna-XR_002634612.1	1462	1347.26	0	0
rna-XR_002634617.1	1472	1357.26	75.6223	113.506
rna-XR_002637016.1	1284	1169.26	56.7134	98.8112
rna-XR_002638146.1	909	794.262	143.008	366.8
rna-XR_002636834.1	6279	6164.26	291.151	96.221
rna-XR_002636833.1	9294	9179.26	759.042	168.458
rna-XR_002635793.1	840	725.262	43	120.783
rna-XR_002639774.1	5425	5310.26	214.603	82.3289
rna-XR_002639776.1	5425	5310.26	214.603	82.3289
rna-XR_002638969.1	1288	1173.26	192.915	334.968
rna-XR_002638910.1	1127	1012.26	60	120.751
rna-XR_002637830.1	1769	1654.26	159.054	195.872
rna-XR_002637831.1	3233	3118.26	1532.54	1001.23
rna-XR_002637832.1	1827	1712.26	186	221.297
rna-XR_002634053.1	2717	2602.26	82	64.1941
rna-XR_002636597.1	3071	2956.26	346.817	238.995
rna-XR_002636381.1	1987	1872.26	121	131.659
rna-XR_002639724.1	9529	9414.26	0	0
rna-XR_002639723.1	11932	11817.3	18.9056	3.25917
rna-XR_002639725.1	11932	11817.3	18.9056	3.25917
rna-XR_002634050.1	1693	1578.26	47	60.6668
rna-XR_002638619.1	18267	18152.3	942.346	105.758
rna-XR_002638620.1	18270	18155.3	808.1	90.6765
rna-XR_002638618.1	5387	5272.26	66.8477	25.8298
rna-XR_002635109.1	3583	3468.26	999.35	587
rna-XR_002634936.1	4886	4771.26	0	0
rna-XR_002634939.1	6949	6834.26	205.152	61.1529
rna-XR_002639204.1	13715	13600.3	5570.58	834.42
rna-XR_002638136.1	1546	1431.26	43	61.2042
rna-XR_002637401.1	2095	1980.26	75	77.1562
rna-XR_002638635.1	2231	2116.26	84	80.8615
rna-XR_002638367.1	1191	1076.26	47	88.9635
rna-XR_002638368.1	1069	954.262	0	0
rna-XR_002639639.1	3931	3816.26	616.402	329.047
rna-XR_002633819.1	3320	3205.26	227.858	144.822
rna-XR_002633818.1	3319	3204.26	304.575	193.641
rna-XR_002635626.1	2122	2007.26	69.8275	70.8687
rna-XR_002635627.1	2125	2010.26	17.4112	17.6444
rna-XR_002635683.1	1802	1687.26	75.651	91.3407
rna-XR_002634054.1	3514	3399.26	2521.05	1510.88
rna-XR_002635957.1	15209	15094.3	1005.66	135.729
rna-XR_002638153.1	4403	4288.26	318.238	151.183
rna-XR_002638872.1	4714	4599.26	111.208	49.2584
rna-XR_002638873.1	4706	4591.26	0.00628672	0.00278949
rna-XR_002634501.1	6852	6737.26	2861.39	865.219
rna-XR_002639721.1	1365	1250.26	1562.27	2545.58
rna-XR_002638249.1	383	268.864	0	0
rna-XR_002638668.1	394	279.807	8.79587	64.0401
rna-XR_002638597.1	395	280.807	2.82423	20.4892
rna-XR_002638483.1	588	473.379	33.3799	143.651
rna-XR_002637845.1	4026	3911.26	441.608	230.013
rna-XR_002637904.1	3407	3292.26	49.0163	30.3304
rna-XR_002637903.1	3004	2889.26	26.9837	19.026
rna-XR_002637180.1	1621	1506.26	66	89.2638
rna-XR_002638971.1	18140	18025.3	10026.4	1133.17
rna-XR_002638972.1	3166	3051.26	0	0
rna-XR_002640012.1	1574	1459.26	39.2288	54.7651
rna-XR_002639994.1	5107	4992.26	0	0
rna-XR_002640000.1	5281	5166.26	165.595	65.2987
rna-XR_002636552.1	23030	22915.3	2.11034	0.187612
rna-XR_002636549.1	23979	23864.3	1839.88	157.063
rna-XR_002636543.1	16093	15978.3	0	0
rna-XR_002636547.1	24004	23889.3	2929.83	249.846
rna-XR_002639955.1	4145	4030.26	162	81.8868
rna-XR_002639855.1	2060	1945.26	90	94.2533
rna-XR_002636616.1	4861	4746.26	1634.7	701.646
rna-XR_002634343.1	17239	17124.3	1850.11	220.099
rna-XR_002634344.1	17236	17121.3	56.3114	6.70028
rna-XR_002634346.1	17236	17121.3	56.3114	6.70028
rna-XR_002634347.1	17234	17119.3	62.774	7.47011
rna-XR_002635776.1	1993	1878.26	55.1742	59.8429
rna-XR_002633734.1	1473	1358.26	50	74.9926
rna-XR_002635327.1	6895	6780.26	1837.88	552.207
rna-XR_002635815.1	2079	1964.26	99.5618	103.258
rna-XR_002633725.1	4845	4730.26	219	94.3172
rna-XR_002636556.1	1532	1417.26	223.553	321.339
rna-XR_002636914.1	3481	3366.26	2020.98	1223.05
rna-XR_002638149.1	2166	2051.26	172.21	171.029
rna-XR_002634988.1	426	311.609	11	71.9142
rna-XR_002637826.1	1139	1024.26	58.7687	116.887
rna-XR_002637828.1	831	716.3	34	96.6978
rna-XR_002637835.1	2857	2742.26	463.058	344
rna-XR_002638152.1	1269	1154.26	202.849	358.014
rna-XR_002636253.1	436	321.593	88	557.453
rna-XR_002637898.1	2914	2799.26	153.672	111.836
rna-XR_002637899.1	2914	2799.26	153.672	111.836
rna-XR_002637900.1	2914	2799.26	153.672	111.836
rna-XR_002637901.1	1384	1269.26	56	89.8812
rna-XR_002637897.1	911	796.262	70.4836	180.328
rna-XR_002637877.1	3215	3100.26	79.9951	52.565
rna-XR_002637878.1	3215	3100.26	79.9951	52.565
rna-XR_002637879.1	3215	3100.26	79.9951	52.565
rna-XR_002637516.1	3955	3840.26	845.717	448.638
rna-XR_002637679.1	2492	2377.26	81.9544	70.2308
rna-XR_002637580.1	411	296.704	8.19707	56.2818
rna-XR_002637800.1	868	753.262	42.8029	115.76
rna-XR_002637869.1	10703	10588.3	382.585	73.6097
rna-XR_002637822.1	4028	3913.26	211	109.844
rna-XR_002637616.1	13901	13786.3	71.75	10.6025
rna-XR_002637617.1	13901	13786.3	71.75	10.6025
rna-XR_002637618.1	13901	13786.3	71.75	10.6025
rna-XR_002637619.1	13901	13786.3	71.75	10.6025
rna-XR_002637620.1	13901	13786.3	71.75	10.6025
rna-XR_002637621.1	13901	13786.3	71.75	10.6025
rna-XR_002637622.1	13901	13786.3	71.75	10.6025
rna-XR_002637623.1	13901	13786.3	71.75	10.6025
rna-XR_002637658.1	1032	917.262	32.5714	72.3396
rna-XR_002637711.1	3138	3023.26	125.456	84.537
rna-XR_002637741.1	5733	5618.26	196.774	71.3507
rna-XR_002637662.1	4578	4463.26	185	84.4406
rna-XR_002637416.1	508	393.468	25.7629	133.388
rna-XR_002637567.1	2997	2882.26	527.048	372.519
rna-XR_002637637.1	1295	1180.26	39	67.316
rna-XR_002637638.1	986	871.262	21	49.1024
rna-XR_002637455.1	665	550.3	28	103.655
rna-XR_002637440.1	11122	11007.3	2279.07	421.804
rna-XR_002637438.1	2143	2028.26	3.453	3.4682
rna-XR_002637439.1	2143	2028.26	3.453	3.4682
rna-XR_002637382.1	25674	25559.3	718.515	57.269
rna-XR_002637381.1	12357	12242.3	3676.61	611.812
rna-XR_002637842.1	2037	1922.26	95.1933	100.885
rna-XR_002637553.1	749	634.3	32	102.775
rna-XR_002637765.1	5544	5429.26	693.357	260.165
rna-XR_002637725.1	3485	3370.26	3.15833	1.90909
rna-XR_002637726.1	3485	3370.26	3.15833	1.90909
rna-XR_002637727.1	3384	3269.26	0	0
rna-XR_002637442.1	3907	3792.26	1318.65	708.374
rna-XR_002637865.1	3388	3273.26	674.237	419.628
rna-XR_002637615.1	1129	1014.26	58	116.496
rna-XR_002637866.1	3151	3036.26	1007.01	675.661
rna-XR_002637489.1	3027	2912.26	113.708	79.5414
rna-XR_002637384.1	48779	48664.3	2854.93	119.514
rna-XR_002637510.1	2734	2619.26	609.338	473.927
rna-XR_002637508.1	11859	11744.3	3217.46	558.11
rna-XR_002637507.1	17360	17245.3	2906.76	343.377
rna-XR_002637426.1	6595	6480.26	759.989	238.917
rna-XR_002637431.1	3271	3156.26	117	75.517
rna-XR_002637389.1	1320	1205.26	24.0014	40.5684
rna-XR_002637388.1	3353	3238.26	95.5414	60.1052
rna-XR_002637390.1	1379	1264.26	47	75.7344
rna-XR_002637775.1	3235	3120.26	311.481	203.363
rna-XR_002637774.1	3231	3116.26	27.4943	17.9738
rna-XR_002637754.1	6410	6295.26	1024.21	331.44
rna-XR_002637551.1	1823	1708.26	90.1016	107.451
rna-XR_002637501.1	865	750.262	47.9311	130.148
rna-XR_002637502.1	347	233.267	8.38905	73.2642
rna-XR_002637570.1	2710	2595.26	166.057	130.349
rna-XR_002637571.1	3569	3454.26	433.621	255.734
rna-XR_002637568.1	6683	6568.26	1732.49	537.343
rna-XR_002637569.1	6683	6568.26	1732.49	537.343
rna-XR_002637867.1	6292	6177.26	1678.48	553.545
rna-XR_002637873.1	645	530.328	41	157.497
rna-XR_002637863.1	3063	2948.26	0	0
rna-XR_002637695.1	3607	3492.26	95.3502	55.6221
rna-XR_002637847.1	2060	1945.26	294.187	308.09
rna-XR_002637697.1	7653	7538.26	3150.99	851.546
rna-XR_002637409.1	3634	3519.26	63.1149	36.5353
